18A Test,Pink Floyd,Pink Floyd,BLUE-04284-HA-A,BLUE-04284-HA-A,BLACK-E130716RC,BLACK-E130716RC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
982820,12.026,18.027,12.87,0.003,13.014,0.006
983316,12.026,18.027,12.87,0.003,13.014,-0.01
983775,12.026,18.027,12.87,0.003,13.014,-0.01
984265,12.026,18.027,12.87,0.003,13.014,0.006
984760,12.026,18.027,12.87,0.003,13.014,-0.01
985258,12.026,18.027,12.87,0.003,13.014,-0.01
985743,12.026,18.027,12.87,0.003,13.014,-0.01
986238,12.026,18.027,12.87,0.003,13.014,0.006
986720,12.026,18.027,12.87,0.003,13.014,-0.01
987216,12.026,18.027,12.87,0.003,13.014,0.006
987700,12.026,18.027,12.87,0.003,13.014,-0.01
988188,12.026,18.027,12.87,0.003,13.014,0.006
988674,12.026,18.027,12.87,0.003,13.014,-0.01
989169,12.026,18.027,12.87,0.003,13.014,0.006
989648,12.026,18.027,12.87,0.003,13.014,-0.01
990135,12.026,18.027,12.87,0.003,13.014,-0.01
990606,12.026,18.027,12.87,0.003,13.014,-0.01
991099,12.026,18.027,12.87,0.003,13.014,-0.01
991577,12.026,18.027,12.87,0.003,13.014,-0.01
992106,12.026,18.027,12.87,0.003,13.014,-0.01
992651,12.026,18.027,12.87,0.003,13.014,-0.01
993148,12.026,18.027,12.87,0.003,13.014,-0.01
993650,12.009,18.027,12.87,0.003,13.014,-0.01
994137,12.009,18.027,12.87,0.003,13.014,-0.01
994632,12.009,18.027,12.87,0.003,13.014,-0.01
995103,12.009,18.027,12.87,0.003,13.014,-0.01
995610,12.009,18.027,12.87,0.003,13.014,-0.01
996083,12.009,18.027,12.87,0.003,13.014,0.006
996580,12.009,18.027,12.87,0.003,13.014,-0.01
997065,12.009,18.027,12.87,0.003,13.014,-0.01
997557,12.009,18.027,12.87,0.003,13.014,-0.01
998028,12.009,18.027,12.87,0.003,13.014,-0.01
998562,12.009,18.027,12.87,0.003,13.014,-0.01
999090,12.009,18.027,12.87,0.003,13.014,-0.01
999570,12.009,18.027,12.87,0.003,13.014,-0.01
1000129,12.009,18.027,12.87,0.003,13.014,-0.01
1000623,12.009,18.027,12.87,0.003,13.014,-0.01
1001113,12.009,18.027,12.87,0.003,13.014,-0.01
1001576,12.009,18.027,12.87,0.003,13.014,-0.01
1002079,12.009,18.027,12.87,0.003,13.014,-0.01
1002586,12.009,18.027,12.87,0.003,13.014,-0.01
1003079,12.009,18.027,12.87,0.003,13.014,-0.01
1003588,12.009,18.027,12.87,0.003,13.014,-0.01
1004081,12.009,18.027,12.87,0.003,13.014,-0.01
1004572,12.009,18.027,12.87,0.003,13.014,-0.01
1005073,12.009,18.027,12.87,0.003,13.014,-0.01
1005533,12.009,18.027,12.87,0.003,13.014,-0.01
1006036,12.009,18.027,12.87,0.003,13.014,-0.01
1006518,12.009,18.027,12.87,0.003,13.014,-0.01
1007017,12.009,18.027,12.87,0.003,13.014,-0.01
1007498,12.009,18.027,12.87,0.003,13.014,-0.01
1008005,12.009,18.027,12.87,0.003,13.014,0.006
1008488,12.009,18.027,12.87,0.003,13.014,0.006
1008989,12.009,18.027,12.87,0.003,13.014,-0.01
1009482,12.009,18.027,12.87,0.003,13.014,-0.01
1009975,12.009,18.027,12.87,0.003,13.014,0.006
1010446,12.009,18.027,12.87,0.003,13.014,-0.01
1010936,12.009,18.027,12.87,0.003,13.014,-0.01
1011423,12.009,18.027,12.87,0.003,13.014,-0.01
1011924,12.009,18.027,12.87,0.003,13.014,-0.01
1012387,12.009,18.027,12.87,0.003,13.014,-0.01
1012886,12.009,18.027,12.87,0.003,13.014,-0.01
1013368,12.009,18.027,12.87,0.003,13.014,-0.01
1013885,12.009,18.027,12.87,0.003,13.014,-0.01
1014343,12.009,18.027,12.87,0.003,13.014,-0.01
1014869,12.009,18.027,12.87,0.003,13.014,-0.01
1015400,12.009,18.027,12.87,0.003,13.014,-0.01
1015888,12.009,18.027,12.87,0.003,13.014,-0.01
1016380,12.009,18.027,12.87,0.003,13.014,-0.01
1016872,12.009,18.027,12.87,0.003,13.014,-0.01
1017378,12.009,18.027,12.87,0.003,13.014,0.006
1017860,12.009,18.027,12.87,0.003,13.014,-0.01
1018344,12.009,18.027,12.87,0.003,13.014,-0.01
1018823,12.009,18.027,12.87,0.003,13.014,-0.01
1019332,12.009,18.027,12.87,0.003,13.014,-0.01
1019789,12.009,18.027,12.87,0.003,13.014,-0.01
1020293,12.009,18.027,12.87,0.003,13.014,-0.01
1020776,12.009,18.027,12.87,0.003,13.014,-0.01
1021305,12.009,18.027,12.87,0.003,13.014,-0.01
1021829,12.009,18.027,12.87,0.003,13.014,-0.01
1022321,12.009,18.027,12.87,0.003,13.014,-0.01
1022816,12.009,18.027,12.87,0.003,13.014,-0.01
1023279,12.009,18.027,12.87,0.003,13.014,-0.01
1023785,12.009,18.027,12.87,0.003,13.014,-0.01
1024262,12.009,18.027,12.87,0.003,13.014,-0.01
1024773,12.009,18.027,12.87,0.003,13.014,-0.01
1025260,12.009,18.027,12.87,0.003,13.014,-0.01
1025744,12.009,18.027,12.87,0.003,13.014,-0.01
1026215,12.009,18.027,12.87,0.003,13.014,-0.01
1026718,12.009,18.027,12.87,0.003,13.014,-0.01
1027192,12.009,18.027,12.87,0.003,13.014,0.006
1027674,12.009,18.027,12.87,0.003,13.014,-0.01
1028156,12.009,18.027,12.87,0.003,13.014,0.006
1028664,12.009,18.027,12.87,0.003,13.014,-0.01
1029126,12.009,18.027,12.87,0.003,13.014,-0.01
1029624,12.009,18.027,12.87,0.003,13.014,-0.01
1030103,12.009,18.027,12.87,0.003,13.014,0.006
1030634,12.009,18.027,12.87,0.003,13.014,-0.01
1031097,12.009,18.027,12.87,0.003,13.014,-0.01
1031606,12.009,18.027,12.87,0.003,13.014,-0.01
1032113,12.009,18.027,12.87,0.003,13.014,-0.01
1032632,12.009,18.027,12.87,0.003,13.014,-0.01
1033127,12.009,18.027,12.87,0.003,13.014,-0.01
1033588,12.009,18.027,12.87,0.003,13.014,-0.01
1034096,12.009,18.027,12.87,0.003,13.014,-0.01
1034582,12.009,18.027,12.87,0.003,13.014,-0.01
1035068,12.009,18.027,12.87,0.003,13.014,-0.01
1035548,12.009,18.027,12.87,0.003,13.014,-0.01
1036051,12.009,18.027,12.87,0.003,13.014,-0.01
1036538,12.009,18.027,12.87,0.003,13.014,-0.01
1037016,12.009,18.027,12.87,0.003,13.014,-0.01
1037498,12.009,18.027,12.87,0.003,13.014,-0.01
1038004,12.009,18.027,12.87,0.003,13.014,-0.01
1038484,12.009,18.027,12.87,0.003,13.014,-0.01
1038981,12.009,18.027,12.87,0.003,13.014,-0.01
1039453,12.009,18.027,12.87,0.003,13.014,-0.01
1039953,12.009,18.027,12.87,0.003,13.014,0.006
1040434,12.009,18.027,12.87,0.003,13.014,-0.01
1040931,11.992,18.027,12.87,0.003,13.014,-0.01
1041411,11.992,18.027,12.87,0.003,13.014,-0.01
1041935,11.992,18.027,12.87,0.003,13.014,0.006
1042411,11.992,18.027,12.87,0.003,13.014,-0.01
1042914,11.992,18.027,12.87,0.003,13.014,-0.01
1043369,11.992,18.027,12.87,0.003,13.014,-0.01
1043861,11.992,18.027,12.87,0.003,13.014,0.006
1044340,11.992,18.027,12.87,0.003,13.014,-0.01
1044842,11.992,18.027,12.87,0.003,13.014,-0.01
1045311,11.992,18.027,12.87,0.003,13.014,0.006
1045812,11.992,18.027,12.87,0.003,13.014,-0.01
1046303,11.992,18.027,12.87,0.003,13.014,-0.01
1046805,11.992,18.027,12.87,0.003,13.014,-0.01
1047295,11.992,18.027,12.87,0.003,13.014,-0.01
1047782,11.992,18.027,12.87,0.003,13.014,0.006
1048261,11.992,18.027,12.87,0.003,13.014,-0.01
1048777,11.992,18.027,12.87,0.003,13.014,-0.01
1049242,11.992,18.027,12.87,0.003,13.014,-0.01
1049743,11.992,18.027,12.87,0.003,13.014,-0.01
1050222,11.992,18.027,12.87,0.003,13.014,-0.01
1050717,11.992,18.027,12.87,0.003,13.014,0.006
1051174,11.992,18.027,12.87,0.003,13.014,-0.01
1051664,11.992,18.027,12.87,0.003,13.014,-0.01
1052165,11.992,18.027,12.87,0.003,13.014,-0.01
1052679,11.992,18.027,12.87,0.003,13.014,-0.01
1053177,11.992,18.027,12.87,0.003,13.014,-0.01
1053706,11.992,18.027,12.87,0.003,13.014,-0.01
1054262,11.992,18.027,12.87,0.003,13.014,-0.01
1054749,11.992,18.027,12.87,0.003,13.014,-0.01
1055258,11.992,18.027,12.87,0.003,13.014,-0.01
1055734,11.992,18.027,12.87,0.003,13.014,-0.01
1056222,11.992,18.027,12.87,0.003,13.014,-0.01
1056704,11.992,18.027,12.87,0.003,13.014,-0.01
1057208,11.992,18.027,12.87,0.003,13.014,-0.01
1057676,11.992,18.027,12.87,0.003,13.014,-0.01
1058180,11.992,18.027,12.87,0.003,13.014,-0.01
1058659,11.992,18.027,12.87,0.003,13.014,-0.01
1059169,11.992,18.027,12.87,0.003,13.014,-0.01
1059656,11.992,18.027,12.87,0.003,13.014,-0.01
1060210,11.992,18.027,12.87,0.003,13.014,-0.01
1060714,11.992,18.027,12.87,0.003,13.014,-0.01
1061177,11.992,18.027,12.87,0.003,13.014,-0.01
1061671,11.992,18.027,12.87,0.003,13.014,-0.01
1062146,11.992,18.027,12.87,0.003,13.014,-0.01
1062640,11.992,18.027,12.87,0.003,13.014,-0.01
1063115,11.992,18.027,12.87,0.003,13.014,-0.01
1063623,11.992,18.027,12.87,0.003,13.014,0.006
1064098,11.992,18.027,12.87,0.003,13.014,-0.01
1064615,11.992,18.027,12.87,0.003,13.014,-0.01
1065098,11.992,18.027,12.87,0.003,13.014,-0.01
1065595,11.992,18.027,12.87,0.003,13.014,0.006
1066100,11.992,18.027,12.87,0.003,13.014,-0.01
1066615,11.992,18.027,12.87,0.003,13.014,-0.01
1067105,11.992,18.027,12.87,0.003,13.014,0.006
1067634,11.992,18.027,12.87,0.003,13.014,0.006
1068163,11.992,18.027,12.87,0.003,13.014,-0.01
1068624,11.992,18.027,12.87,0.003,13.014,-0.01
1069122,11.992,18.027,12.87,0.003,13.014,-0.01
1069596,11.992,18.027,12.87,0.003,13.014,-0.01
1070082,11.992,18.027,12.87,0.003,13.014,0.006
1070555,11.992,18.027,12.87,0.003,13.014,-0.01
1071048,11.992,18.027,12.87,0.003,13.014,-0.01
1071558,11.992,18.027,12.87,0.003,13.014,-0.01
1072078,11.992,18.027,12.87,0.003,13.014,-0.01
1072585,11.992,18.027,12.87,0.003,13.014,-0.01
1073054,11.992,18.027,12.87,0.003,13.014,0.006
1073549,11.992,18.027,12.87,0.003,13.014,-0.01
1074009,11.992,18.027,12.87,0.003,13.014,-0.01
1074541,11.992,18.027,12.87,0.003,13.014,-0.01
1075058,11.992,18.027,12.87,0.003,13.014,-0.01
1075540,11.992,18.027,12.87,0.003,13.014,-0.01
1076099,11.992,18.027,12.87,0.003,13.014,-0.01
1076589,11.992,18.027,12.87,0.003,13.014,-0.01
1077087,11.992,18.027,12.87,0.003,13.014,-0.01
1077560,11.992,18.027,12.87,0.003,13.014,-0.01
1078058,11.992,18.027,12.87,0.003,13.014,-0.01
1078523,11.992,18.027,12.87,0.003,13.014,-0.01
1079018,11.992,18.027,12.87,0.003,13.014,-0.01
1079488,11.992,18.027,12.87,0.003,13.014,-0.01
1079985,11.992,18.027,12.87,0.003,13.014,-0.01
1080454,11.992,18.027,12.87,0.003,13.014,0.006
1080952,11.992,18.027,12.87,0.003,13.014,0.006
1081439,11.992,18.027,12.87,0.003,13.014,-0.01
1082008,11.992,18.027,12.87,0.003,13.014,-0.01
1082524,11.992,18.027,12.87,0.003,13.014,0.006
1082995,11.992,18.027,12.87,0.003,13.014,-0.01
1083481,11.992,18.027,12.87,0.003,13.014,-0.01
1083954,11.992,18.027,12.87,0.003,13.014,-0.01
1084461,11.992,18.027,12.87,0.003,13.014,-0.01
1084987,11.992,18.027,12.87,0.003,13.014,-0.01
1085507,11.992,18.027,12.87,0.003,13.014,-0.01
1085983,11.992,18.027,12.87,0.003,13.014,-0.01
1086473,11.992,18.027,12.87,0.003,13.014,0.006
1086931,11.992,18.027,12.87,0.003,13.014,-0.01
1087426,11.992,18.027,12.87,0.003,13.014,-0.01
1087880,11.976,18.027,12.87,0.003,13.014,-0.01
1088387,11.976,18.027,12.87,0.003,13.014,-0.01
1088843,11.976,18.027,12.87,0.003,13.014,-0.01
1089363,11.976,18.027,12.87,0.003,13.014,-0.01
1089898,11.976,18.027,12.87,0.003,13.014,-0.01
1090408,11.976,18.027,12.87,0.003,13.014,-0.01
1090925,11.976,18.027,12.87,0.003,13.014,0.006
1091392,11.976,18.027,12.87,0.003,13.014,-0.01
1091890,11.976,18.027,12.87,0.003,13.014,-0.01
1092383,11.976,18.027,12.87,0.003,13.014,-0.01
1092886,11.976,18.027,12.87,0.003,13.014,-0.01
1093370,11.976,18.027,12.87,0.003,13.014,-0.01
1093865,11.976,18.027,12.87,0.003,13.014,-0.01
1094343,11.976,18.027,12.87,0.003,13.014,-0.01
1094835,11.976,18.027,12.87,0.003,13.014,-0.01
1095305,11.976,18.027,12.87,0.003,13.014,-0.01
1095795,11.976,18.027,12.87,0.003,13.014,0.006
1096270,11.976,18.027,12.87,0.003,13.014,-0.01
1096777,11.976,18.027,12.87,0.003,13.014,-0.01
1097245,11.976,18.027,12.87,0.003,13.014,-0.01
1097740,11.976,18.027,12.87,0.003,13.014,-0.01
1098237,11.976,18.027,12.87,0.003,13.014,-0.01
1098776,11.976,18.027,12.87,0.003,13.014,-0.01
1099275,11.976,18.027,12.87,0.003,13.014,0.006
1099760,11.976,18.027,12.87,0.003,13.014,-0.01
1100313,11.976,18.027,12.87,0.003,13.014,0.006
1100812,11.976,18.027,12.87,0.003,13.014,-0.01
1101304,11.976,18.027,12.87,0.003,13.014,-0.01
1101873,11.976,18.027,12.87,0.003,13.014,-0.01
1102358,11.976,18.027,12.87,0.003,13.014,-0.01
1102871,11.976,18.027,12.87,0.003,13.014,-0.01
1103371,11.976,18.027,12.87,0.003,13.014,-0.01
1103842,11.976,18.027,12.87,0.003,13.014,-0.01
1104324,11.976,18.027,12.87,0.003,13.014,0.006
1104802,11.976,18.027,12.87,0.003,13.031,-0.01
1105286,11.976,18.027,12.87,0.003,13.014,0.006
1105759,11.976,18.027,12.87,0.003,13.014,-0.01
1106259,11.976,18.027,12.87,0.003,13.014,-0.01
1106735,11.976,18.027,12.87,0.003,13.014,-0.01
1107234,11.976,18.027,12.87,0.003,13.014,-0.01
1107717,11.976,18.027,12.87,0.003,13.014,-0.01
1108224,11.976,18.027,12.87,0.003,13.014,-0.01
1108741,11.976,18.027,12.87,0.003,13.014,0.006
1109297,11.976,18.027,12.87,0.003,13.014,-0.01
1109814,11.976,18.027,12.87,0.003,13.014,-0.01
1110308,11.976,18.027,12.87,0.003,13.014,-0.01
1110808,11.976,18.027,12.87,0.003,13.014,0.006
1111296,11.976,18.027,12.87,0.003,13.031,0.006
1111852,11.976,18.027,12.87,0.003,13.031,0.006
1112388,11.976,18.027,12.87,0.003,13.014,-0.01
1112898,11.976,18.027,12.87,0.003,13.014,-0.01
1113452,11.976,18.027,12.87,0.003,13.014,0.006
1113930,11.976,18.027,12.87,0.003,13.014,-0.01
1114453,11.976,18.027,12.87,0.003,13.014,-0.01
1115008,11.976,18.027,12.87,0.003,13.031,-0.01
1115523,11.976,18.027,12.87,0.003,13.031,-0.01
1116039,11.976,18.027,12.87,0.003,13.014,-0.01
1116585,11.976,18.027,12.87,0.003,13.014,-0.01
1117081,11.976,18.027,12.87,0.003,13.014,0.006
1117607,11.976,18.027,12.87,0.003,13.014,-0.01
1118166,11.976,18.027,12.87,0.003,13.031,-0.01
1118671,11.976,18.027,12.87,0.003,13.031,-0.01
1119191,11.976,18.027,12.87,0.003,13.031,-0.01
1119670,11.976,18.027,12.87,0.003,13.031,0.006
1120232,11.976,18.027,12.87,0.003,13.014,0.006
1120800,11.976,18.027,12.87,0.003,13.031,-0.01
1121337,11.976,18.027,12.87,0.003,13.031,-0.01
1121829,11.976,18.027,12.87,0.003,13.014,0.006
1122316,11.976,18.027,12.87,0.003,13.014,-0.01
1122803,11.976,18.027,12.87,0.003,13.014,-0.01
1123307,11.976,18.027,12.87,0.003,13.014,-0.01
1123791,11.976,18.027,12.87,0.003,13.031,-0.01
1124332,11.976,18.027,12.87,0.003,13.031,-0.01
1124888,11.976,18.027,12.87,0.003,13.014,-0.01
1125364,11.976,18.027,12.87,0.003,13.014,-0.01
1125898,11.976,18.027,12.87,0.003,13.014,-0.01
1126354,11.976,18.027,12.87,0.003,13.031,-0.01
1126883,11.976,18.027,12.87,0.003,13.031,-0.01
1127383,11.976,18.027,12.87,0.003,13.031,-0.01
1127863,11.976,18.027,12.87,0.003,13.014,-0.01
1128412,11.976,18.027,12.87,0.003,13.031,-0.01
1128893,11.976,18.027,12.87,0.003,13.031,-0.01
1129441,11.976,18.027,12.87,0.003,13.031,-0.01
1129977,11.976,18.027,12.87,0.003,13.014,-0.01
1130460,11.976,18.027,12.87,0.003,13.031,-0.01
1130965,11.976,18.027,12.87,0.003,13.014,0.006
1131434,11.976,18.027,12.87,0.003,13.031,-0.01
1131927,11.976,18.027,12.87,0.003,13.031,-0.01
1132416,11.976,18.027,12.87,0.003,13.031,-0.01
1132939,11.976,18.027,12.87,0.003,13.031,-0.01
1133429,11.959,18.027,12.87,0.003,13.031,-0.01
1133964,11.959,18.027,12.87,0.003,13.031,-0.01
1134525,11.959,18.027,12.87,0.003,13.031,0.006
1135034,11.959,18.027,12.87,0.003,13.031,-0.01
1135543,11.959,18.027,12.87,0.003,13.014,0.006
1136023,11.959,18.027,12.87,0.003,13.031,-0.01
1136550,11.959,18.027,12.87,0.003,13.031,-0.01
1137043,11.959,18.027,12.87,0.003,13.031,-0.01
1137539,11.959,18.027,12.87,0.003,13.031,0.006
1138070,11.959,18.027,12.87,0.003,13.031,-0.01
1138563,11.959,18.027,12.87,0.003,13.031,-0.01
1139056,11.959,18.027,12.87,0.003,13.031,-0.01
1139535,11.959,18.027,12.87,0.003,13.031,-0.01
1140041,11.959,18.027,12.87,0.003,13.031,-0.01
1140538,11.959,18.027,12.87,0.003,13.031,-0.01
1141044,11.959,18.027,12.87,0.003,13.031,-0.01
1141529,11.959,18.027,12.87,0.003,13.031,-0.01
1142035,11.959,18.027,12.87,0.003,13.031,-0.01
1142525,11.959,18.027,12.87,0.003,13.031,-0.01
1143051,11.959,18.027,12.87,0.003,13.031,-0.01
1143554,11.959,18.027,12.87,0.003,13.031,-0.01
1144026,11.959,18.027,12.87,0.003,13.031,-0.01
1144602,11.959,18.027,12.87,0.003,13.031,-0.01
1145084,11.959,18.027,12.87,0.003,13.031,-0.01
1145613,11.959,18.027,12.87,0.003,13.031,-0.01
1146136,11.959,18.027,12.87,0.003,13.031,-0.01
1146613,11.959,18.027,12.87,0.003,13.031,-0.01
1147155,11.959,18.027,12.87,0.003,13.031,-0.01
1147677,11.959,18.027,12.87,0.003,13.031,-0.01
1148144,11.959,18.027,12.87,0.003,13.031,-0.01
1148654,11.959,18.027,12.87,0.003,13.031,-0.01
1149134,11.959,18.027,12.87,0.003,13.031,-0.01
1149663,11.959,18.027,12.87,0.003,13.031,-0.01
1150155,11.959,18.027,12.87,0.003,13.031,-0.01
1150706,11.959,18.027,12.87,0.003,13.031,-0.01
1151206,11.959,18.027,12.87,0.003,13.031,0.006
1151692,11.959,18.027,12.87,0.003,13.031,-0.01
1152192,11.959,18.027,12.87,0.003,13.031,-0.01
1152665,11.959,18.027,12.87,0.003,13.031,-0.01
1153167,11.959,18.027,12.87,0.003,13.031,-0.01
1153647,11.959,18.027,12.87,0.003,13.031,-0.01
1154206,11.959,18.027,12.87,0.003,13.031,0.006
1154690,11.959,18.027,12.87,0.003,13.031,-0.01
1155222,11.959,18.027,12.87,0.003,13.031,-0.01
1155751,11.959,18.027,12.87,0.003,13.031,0.006
1156227,11.959,18.027,12.87,0.003,13.031,-0.01
1156738,11.959,18.027,12.87,0.003,13.031,0.006
1157211,11.959,18.027,12.87,0.003,13.031,-0.01
1157710,11.959,18.027,12.87,0.003,13.031,-0.01
1158208,11.959,18.027,12.87,0.003,13.031,-0.01
1158745,11.959,18.027,12.87,0.003,13.031,-0.01
1159222,11.959,18.027,12.87,0.003,13.031,-0.01
1159723,11.959,18.027,12.87,0.003,13.031,-0.01
1160214,11.959,18.027,12.87,0.003,13.031,-0.01
1160682,11.959,18.027,12.87,0.003,13.031,-0.01
1161184,11.959,18.027,12.87,0.003,13.031,-0.01
1161678,11.959,18.027,12.87,0.003,13.031,-0.01
1162204,11.959,18.027,12.87,0.003,13.031,-0.01
1162686,11.959,18.027,12.87,0.003,13.031,-0.01
1163195,11.959,18.027,12.87,0.003,13.031,-0.01
1163668,11.959,18.027,12.87,0.003,13.031,-0.01
1164170,11.959,18.027,12.87,0.003,13.031,-0.01
1164664,11.959,18.027,12.87,0.003,13.031,-0.01
1165209,11.959,18.027,12.87,0.003,13.031,-0.01
1165677,11.959,18.027,12.87,0.003,13.031,-0.01
1166170,11.959,18.027,12.87,0.003,13.031,-0.01
1166635,11.959,18.027,12.87,0.003,13.031,0.006
1167117,11.959,18.027,12.87,0.003,13.031,-0.01
1167585,11.959,18.027,12.87,0.003,13.031,-0.01
1168110,11.959,18.027,12.87,0.003,13.031,-0.01
1168679,11.959,18.027,12.87,0.003,13.031,-0.01
1169189,11.959,18.027,12.87,0.003,13.031,-0.01
1169690,11.959,18.027,12.87,0.003,13.031,-0.01
1170188,11.959,18.027,12.87,0.003,13.031,-0.01
1170750,11.959,18.027,12.87,0.003,13.031,-0.01
1171290,11.959,18.027,12.87,0.003,13.031,-0.01
1171749,11.959,18.027,12.87,0.003,13.031,-0.01
1172239,11.959,18.027,12.87,0.003,13.031,-0.01
1172747,11.959,18.027,12.87,0.003,13.031,-0.01
1173259,11.959,18.027,12.87,0.003,13.031,-0.01
1173762,11.959,18.027,12.87,0.003,13.031,-0.01
1174259,11.959,18.027,12.87,0.003,13.031,-0.01
1174785,11.959,18.027,12.87,0.003,13.031,-0.01
1175289,11.959,18.027,12.87,0.003,13.031,-0.01
1175792,11.959,18.027,12.87,0.003,13.031,-0.01
1176306,11.959,18.027,12.87,0.003,13.031,-0.01
1176835,11.959,18.027,12.87,0.003,13.031,-0.01
1177369,11.959,18.027,12.87,0.003,13.031,-0.01
1177837,11.959,18.027,12.87,0.003,13.031,-0.01
1178321,11.959,18.027,12.87,0.003,13.031,-0.01
1178800,11.942,18.027,12.87,0.003,13.031,-0.01
1179301,11.942,18.027,12.87,0.003,13.031,-0.01
1179764,11.942,18.027,12.87,0.003,13.031,-0.01
1180258,11.942,18.027,12.87,0.003,13.031,-0.01
1180734,11.942,18.027,12.87,0.003,13.031,0.006
1181230,11.942,18.027,12.87,0.003,13.031,-0.01
1181701,11.942,18.027,12.87,0.003,13.031,0.006
1182183,11.942,18.027,12.87,0.003,13.031,0.006
1182686,11.942,18.027,12.87,0.003,13.031,-0.01
1183213,11.942,18.027,12.87,0.003,13.031,-0.01
1183750,11.942,18.027,12.87,0.003,13.031,-0.01
1184244,11.942,18.027,12.87,0.003,13.031,-0.01
1184753,11.942,18.027,12.87,0.003,13.031,-0.01
1185232,11.942,18.027,12.87,0.003,13.031,-0.01
1185772,11.942,18.027,12.87,0.003,13.031,-0.01
1186297,11.942,18.027,12.87,0.003,13.031,-0.01
1186771,11.942,18.027,12.87,0.003,13.031,-0.01
1187269,11.942,18.027,12.87,0.003,13.031,-0.01
1187746,11.942,18.027,12.87,0.003,13.031,-0.01
1188264,11.942,18.027,12.87,0.003,13.031,-0.01
1188741,11.942,18.027,12.87,0.003,13.031,-0.01
1189244,11.942,18.027,12.87,0.003,13.031,0.006
1189721,11.942,18.027,12.87,0.003,13.031,0.006
1190227,11.942,18.027,12.87,0.003,13.031,-0.01
1190710,11.942,18.027,12.87,0.003,13.031,-0.01
1191239,11.942,18.027,12.87,0.003,13.031,-0.01
1191739,11.942,18.027,12.87,0.003,13.031,-0.01
1192261,11.942,18.027,12.87,0.003,13.031,-0.01
1192746,11.942,18.027,12.87,0.003,13.031,-0.01
1193247,11.942,18.027,12.87,0.003,13.031,-0.01
1193723,11.942,18.027,12.87,0.003,13.031,-0.01
1194227,11.942,18.027,12.87,0.003,13.031,-0.01
1194709,11.942,18.027,12.87,0.003,13.031,-0.01
1195204,11.942,18.027,12.87,0.003,13.031,-0.01
1195658,11.942,18.027,12.87,0.003,13.031,-0.01
1196154,11.942,18.027,12.87,0.003,13.031,-0.01
1196651,11.942,18.027,12.87,0.003,13.031,-0.01
1197152,11.942,18.027,12.87,0.003,13.031,-0.01
1197639,11.942,18.027,12.87,0.003,13.031,-0.01
1198149,11.942,18.027,12.87,0.003,13.031,-0.01
1198631,11.942,18.027,12.87,0.003,13.031,-0.01
1199129,11.942,18.027,12.87,0.003,13.031,-0.01
1199586,11.942,18.027,12.87,0.003,13.031,-0.01
1200073,11.942,18.027,12.87,0.003,13.031,-0.01
1200562,11.942,18.027,12.87,0.003,13.031,-0.01
1201060,11.942,18.027,12.87,0.003,13.031,-0.01
1201523,11.942,18.027,12.87,0.003,13.031,0.006
1202049,11.942,18.027,12.87,0.003,13.031,-0.01
1202560,11.942,18.027,12.87,0.003,13.031,-0.01
1203045,11.942,18.027,12.87,0.003,13.031,-0.01
1203575,11.942,18.027,12.87,0.003,13.031,-0.01
1204040,11.942,18.027,12.87,0.003,13.031,-0.01
1204586,11.942,18.027,12.87,0.003,13.031,-0.01
1205153,11.942,18.027,12.87,0.003,13.031,-0.01
1205608,11.942,18.027,12.87,0.003,13.031,-0.01
1206089,11.942,18.027,12.87,0.003,13.031,-0.01
1206575,11.942,18.027,12.87,0.003,13.031,-0.01
1207144,11.942,18.027,12.87,0.003,13.031,-0.01
1207650,11.942,18.027,12.87,0.003,13.031,-0.01
1208111,11.942,18.027,12.87,0.003,13.031,-0.01
1208620,11.942,18.027,12.87,0.003,13.031,-0.01
1209086,11.942,18.027,12.87,0.003,13.031,-0.01
1209589,11.942,18.027,12.87,0.003,13.031,-0.01
1210088,11.942,18.027,12.87,0.003,13.031,0.006
1210617,11.942,18.027,12.87,0.003,13.031,0.006
1211102,11.942,18.027,12.87,0.003,13.031,-0.01
1211586,11.942,18.027,12.87,0.003,13.031,0.006
1212066,11.942,18.027,12.87,0.003,13.031,-0.01
1212568,11.942,18.027,12.87,0.003,13.031,0.006
1213039,11.942,18.027,12.87,0.003,13.031,-0.01
1213518,11.942,18.027,12.87,0.003,13.031,-0.01
1213992,11.942,18.027,12.87,0.003,13.031,-0.01
1214520,11.942,18.027,12.87,0.003,13.031,-0.01
1215075,11.942,18.027,12.87,0.003,13.031,-0.01
1215587,11.942,18.027,12.87,0.003,13.031,-0.01
1216144,11.942,18.027,12.87,0.003,13.031,-0.01
1216653,11.942,18.027,12.87,0.003,13.031,-0.01
1217127,11.942,18.027,12.87,0.003,13.031,-0.01
1217691,11.942,18.027,12.87,0.003,13.031,-0.01
1218179,11.942,18.027,12.87,0.003,13.031,-0.01
1218650,11.926,18.027,12.87,0.003,13.031,-0.01
1219173,11.926,18.027,12.87,0.003,13.031,-0.01
1219669,11.926,18.027,12.87,0.003,13.031,-0.01
1220174,11.926,18.027,12.87,0.003,13.031,0.006
1220651,11.926,18.027,12.87,0.003,13.031,-0.01
1221154,11.926,18.027,12.87,0.003,13.031,-0.01
1221629,11.926,18.027,12.87,0.003,13.031,0.006
1222127,11.926,18.027,12.87,0.003,13.031,-0.01
