18A Test,Kowalski,Kowalski,Fresh Prince,Fresh Prince,Snoop Dogg,Snoop Dogg
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1050305,11.859,18.027,12.721,0.003,11.787,18.011
1050802,11.859,18.01,12.721,0.003,11.787,18.011
1051278,11.859,18.027,12.721,0.003,11.787,18.011
1051790,11.859,18.027,12.721,0.003,11.787,18.011
1052274,11.859,18.027,12.721,0.003,11.787,18.011
1052788,11.859,18.027,12.721,0.003,11.787,18.011
1053268,11.859,18.027,12.721,0.003,11.787,18.011
1053795,11.859,18.027,12.721,0.003,11.787,18.011
1054307,11.859,18.027,12.721,0.003,11.77,18.011
1054875,11.859,18.027,12.721,0.003,11.77,18.011
1055423,11.859,18.01,12.721,0.003,11.77,18.011
1055917,11.859,18.01,12.721,0.003,11.77,18.011
1056423,11.859,18.027,12.721,0.003,11.77,18.011
1056903,11.859,18.027,12.721,0.003,11.77,18.011
1057477,11.843,18.027,12.721,0.003,11.77,18.011
1058007,11.843,18.027,12.721,0.003,11.77,18.011
1058490,11.843,18.027,12.721,0.003,11.77,18.011
1059012,11.843,18.027,12.721,0.003,11.77,18.011
1059501,11.843,18.027,12.721,0.003,11.77,18.011
1060021,11.843,18.027,12.721,0.003,11.77,18.011
1060504,11.843,18.027,12.721,0.003,11.77,18.011
1061013,11.843,18.027,12.721,0.003,11.77,18.011
1061506,11.843,18.027,12.721,0.003,11.77,18.011
1062036,11.843,18.027,12.721,0.003,11.77,18.011
1062520,11.843,18.027,12.721,0.003,11.77,18.011
1063048,11.843,18.027,12.721,0.003,11.77,18.011
1063569,11.843,18.027,12.721,0.003,11.77,18.011
1064089,11.843,18.027,12.721,0.003,11.77,18.011
1064648,11.843,18.027,12.721,0.003,11.77,18.011
1065135,11.843,18.027,12.721,0.003,11.77,18.011
1065691,11.843,18.027,12.721,0.003,11.77,18.011
1066200,11.843,18.027,12.721,0.003,11.77,18.011
1066677,11.843,18.027,12.721,0.003,11.77,18.011
1067234,11.843,18.027,12.721,0.003,11.77,18.011
1067860,11.843,18.027,12.721,0.003,11.77,18.011
1068414,11.843,18.01,12.721,0.003,11.77,18.011
1068940,11.843,18.027,12.721,0.003,11.77,18.011
1069480,11.843,18.027,12.721,0.003,11.77,18.011
1069981,11.843,18.027,12.721,0.003,11.77,18.011
1070487,11.843,18.027,12.721,0.003,11.77,18.011
1070976,11.843,18.027,12.721,0.003,11.77,18.011
1071490,11.843,18.027,12.721,0.003,11.77,18.011
1071979,11.843,18.027,12.721,0.003,11.77,18.011
1072485,11.843,18.027,12.721,0.003,11.77,18.011
1073008,11.843,18.01,12.721,0.003,11.77,18.011
1073564,11.843,18.027,12.721,0.003,11.77,18.011
1074110,11.843,18.027,12.721,0.003,11.77,18.011
1074632,11.843,18.027,12.721,0.003,11.77,18.011
1075143,11.843,18.027,12.721,0.003,11.77,18.011
1075653,11.843,18.027,12.721,0.003,11.77,18.011
1076137,11.843,18.027,12.721,0.003,11.77,18.011
1076644,11.843,18.027,12.721,0.003,11.77,18.011
1077121,11.843,18.027,12.721,0.003,11.77,18.011
1077649,11.843,18.027,12.721,0.003,11.77,18.011
1078136,11.843,18.027,12.721,0.003,11.77,18.011
1078646,11.843,18.027,12.721,0.003,11.77,18.011
1079128,11.843,18.027,12.721,0.003,11.77,18.011
1079639,11.843,18.027,12.721,0.003,11.77,18.011
1080125,11.843,18.027,12.721,0.003,11.77,18.011
1080644,11.843,18.027,12.721,0.003,11.77,18.011
1081125,11.843,18.027,12.721,0.003,11.77,18.011
1081662,11.843,18.027,12.721,0.003,11.77,18.011
1082153,11.843,18.027,12.721,0.003,11.77,18.011
1082673,11.843,18.027,12.721,0.003,11.77,18.011
1083165,11.843,18.027,12.721,0.003,11.77,18.011
1083739,11.843,18.027,12.721,0.003,11.77,18.011
1084263,11.843,18.027,12.721,0.003,11.77,18.011
1084741,11.843,18.027,12.721,0.003,11.77,18.011
1085262,11.843,18.027,12.721,0.003,11.77,18.011
1085751,11.843,18.027,12.721,0.003,11.77,18.011
1086268,11.843,18.027,12.721,0.003,11.77,18.011
1086736,11.843,18.027,12.721,0.003,11.77,18.011
1087281,11.843,18.027,12.721,0.003,11.77,18.011
1087791,11.843,18.027,12.721,0.003,11.77,18.011
1088308,11.843,18.027,12.721,0.003,11.77,18.011
1088821,11.843,18.027,12.721,0.003,11.77,18.011
1089311,11.843,18.027,12.721,0.003,11.77,18.011
1089834,11.843,18.027,12.721,0.003,11.77,18.011
1090321,11.843,18.027,12.721,0.003,11.77,18.011
1090849,11.843,18.027,12.721,0.003,11.77,18.011
1091363,11.843,18.027,12.721,0.003,11.77,18.011
1091908,11.843,18.027,12.721,0.003,11.77,18.011
1092446,11.826,18.027,12.721,0.003,11.754,18.011
1092959,11.826,18.01,12.721,0.003,11.754,18.011
1093477,11.826,18.027,12.721,0.003,11.754,18.011
1094002,11.826,18.027,12.721,0.003,11.754,18.011
1094482,11.826,18.027,12.721,0.003,11.754,18.011
1094986,11.826,18.027,12.721,0.003,11.754,18.011
1095480,11.826,18.027,12.721,0.003,11.754,18.011
1095993,11.826,18.027,12.721,0.003,11.754,18.011
1096492,11.826,18.027,12.721,0.003,11.754,18.011
1096993,11.826,18.027,12.721,0.003,11.754,18.011
1097474,11.826,18.027,12.721,0.003,11.754,18.011
1097995,11.826,18.027,12.721,0.003,11.754,18.011
1098482,11.826,18.027,12.721,0.003,11.754,18.011
1098980,11.826,18.027,12.721,0.003,11.754,18.011
1099462,11.826,18.027,12.721,0.003,11.754,18.011
1099981,11.826,18.027,12.721,0.003,11.754,18.011
1100469,11.826,18.027,12.721,0.003,11.754,18.011
1101040,11.826,18.01,12.721,0.003,11.754,18.011
1101542,11.826,18.01,12.721,0.003,11.754,18.011
1102070,11.826,18.027,12.721,0.003,11.754,18.011
1102582,11.826,18.027,12.721,0.003,11.754,18.011
1103096,11.826,18.027,12.721,0.003,11.754,18.011
1103668,11.826,18.027,12.721,0.003,11.754,18.011
1104240,11.826,18.027,12.721,0.003,11.754,18.011
1104725,11.826,18.01,12.721,0.003,11.754,18.011
1105257,11.826,18.027,12.721,0.003,11.754,18.011
1105799,11.826,18.027,12.721,0.003,11.754,18.011
1106321,11.826,18.027,12.721,0.003,11.754,18.011
1106867,11.826,18.01,12.721,0.003,11.754,18.011
1107403,11.826,18.01,12.721,0.003,11.754,18.011
1107927,11.826,18.027,12.721,0.003,11.754,18.011
1108473,11.826,18.027,12.721,0.003,11.754,18.011
1108987,11.826,18.027,12.721,0.003,11.754,18.011
1109482,11.826,18.01,12.721,0.003,11.754,18.011
1110034,11.826,18.027,12.721,0.003,11.754,18.011
1110543,11.826,18.027,12.721,0.003,11.754,18.011
1111059,11.826,18.01,12.721,0.003,11.754,18.011
1111574,11.826,18.027,12.721,0.003,11.754,18.011
1112118,11.826,18.027,12.721,0.003,11.754,18.011
1112632,11.826,18.027,12.721,0.003,11.754,18.011
1113144,11.826,18.01,12.721,0.003,11.754,18.011
1113684,11.826,18.027,12.721,0.003,11.754,18.011
1114257,11.826,18.027,12.721,0.003,11.754,18.011
1114754,11.826,18.01,12.721,0.003,11.754,18.011
1115275,11.826,18.027,12.721,0.003,11.754,18.011
1115814,11.826,18.027,12.721,0.003,11.754,18.011
1116332,11.826,18.01,12.721,0.003,11.754,18.011
1116907,11.826,18.01,12.721,0.003,11.754,18.011
1117453,11.826,18.027,12.721,0.003,11.754,18.011
1117939,11.826,18.027,12.721,0.003,11.754,18.011
1118517,11.826,18.027,12.721,0.003,11.754,18.011
1119037,11.826,18.027,12.721,0.003,11.754,18.011
1119523,11.826,18.01,12.721,0.003,11.754,18.011
1120029,11.826,18.027,12.721,0.003,11.754,18.011
1120549,11.826,18.027,12.721,0.003,11.754,18.011
1121090,11.826,18.027,12.721,0.003,11.754,18.011
1121600,11.826,18.027,12.721,0.003,11.754,18.011
1122104,11.826,18.027,12.721,0.003,11.754,18.011
1122629,11.826,18.027,12.721,0.003,11.754,18.011
1123116,11.826,18.027,12.721,0.003,11.754,18.011
1123617,11.826,18.027,12.721,0.003,11.754,18.011
1124117,11.826,18.027,12.721,0.003,11.754,18.011
1124614,11.826,18.027,12.721,0.003,11.754,18.011
1125105,11.826,18.027,12.721,0.003,11.754,18.011
1125634,11.826,18.027,12.721,0.003,11.754,18.011
1126122,11.826,18.027,12.721,0.003,11.754,18.011
1126633,11.826,18.027,12.721,0.003,11.754,18.011
1127129,11.826,18.027,12.721,0.003,11.754,18.011
1127663,11.826,18.027,12.721,0.003,11.754,18.011
1128207,11.809,18.027,12.721,0.003,11.754,18.011
1128690,11.809,18.027,12.721,0.003,11.754,18.011
1129204,11.809,18.01,12.721,0.003,11.754,18.011
1129698,11.809,18.027,12.721,0.003,11.737,18.011
1130217,11.809,18.01,12.721,0.003,11.737,18.011
1130731,11.809,18.027,12.721,0.003,11.737,18.011
1131293,11.809,18.027,12.721,0.003,12.384,-0.027
1131770,11.809,18.027,12.721,0.003,12.417,-0.027
1132269,11.809,18.027,12.721,0.003,12.45,-0.027
1132832,11.809,18.027,12.721,0.003,12.467,-0.027
1133312,11.809,18.027,12.721,0.003,12.467,-0.027
1133824,11.809,18.027,12.721,0.003,12.483,-0.027
1134305,11.809,18.027,12.721,0.003,12.483,-0.027
1134809,11.809,18.027,12.721,0.003,12.5,-0.027
1135287,11.809,18.01,12.721,0.003,12.5,-0.027
1135800,11.809,18.027,12.721,0.003,12.5,-0.027
1136290,11.809,18.027,12.721,0.003,12.517,-0.027
1136798,11.809,18.01,12.721,0.003,12.517,-0.027
1137270,11.809,18.027,12.721,0.003,12.517,-0.027
1137781,11.809,18.027,12.721,0.003,12.517,-0.027
1138254,11.809,18.027,12.721,0.003,12.517,-0.027
1138793,11.809,18.027,12.721,0.003,12.533,-0.027
1139323,11.809,18.027,12.721,0.003,12.533,-0.027
1139802,11.809,18.01,12.721,0.003,12.533,-0.027
1140361,11.809,18.027,12.721,0.003,12.533,-0.027
1140928,11.809,18.027,12.721,0.003,12.533,-0.027
1141402,11.809,18.027,12.721,0.003,12.533,-0.027
1141917,11.809,18.027,12.721,0.003,12.55,-0.027
1142388,11.809,18.027,12.721,0.003,12.55,-0.027
1142896,11.809,18.027,12.721,0.003,12.55,-0.027
1143393,11.809,18.027,12.721,0.003,12.55,-0.027
1143953,11.809,18.027,12.721,0.003,12.55,-0.027
1144486,11.809,18.01,12.737,0.003,12.55,-0.027
1144965,11.809,18.027,12.737,0.003,12.55,-0.027
1145472,11.809,18.01,12.721,0.003,12.55,-0.027
1145960,11.809,18.027,12.721,0.003,12.55,-0.027
1146533,11.809,18.01,12.721,0.003,12.55,-0.027
1147067,11.809,18.01,12.737,0.003,12.55,-0.027
1147555,11.809,18.027,12.721,0.003,12.566,-0.027
1148085,11.809,18.027,12.737,0.003,12.566,-0.027
1148559,11.809,18.01,12.737,0.003,12.566,-0.027
1149135,11.809,18.027,12.737,0.003,12.566,-0.027
1149669,11.809,18.027,12.737,0.003,12.566,-0.027
1150174,11.809,18.027,12.737,0.003,12.566,-0.027
1150711,11.809,18.027,12.737,0.003,12.566,-0.027
1151280,11.809,18.027,12.737,0.003,12.566,-0.027
1151783,11.809,18.027,12.737,0.003,12.566,-0.027
1152285,11.809,18.027,12.737,0.003,12.566,-0.027
1152787,11.809,18.027,12.737,0.003,12.566,-0.027
1153318,11.809,18.01,12.737,0.003,12.566,-0.027
1153857,11.809,18.027,12.737,0.003,12.566,-0.027
1154366,11.809,18.027,12.737,0.003,12.566,-0.027
1154900,11.809,18.027,12.737,0.003,12.566,-0.027
1155433,11.809,18.027,12.737,0.003,12.566,-0.027
1155951,11.809,18.01,12.737,0.003,12.566,-0.027
1156488,11.809,18.027,12.737,0.003,12.583,-0.027
1157032,11.809,18.027,12.737,0.003,12.583,-0.027
1157538,11.809,18.027,12.737,0.003,12.583,-0.027
1158070,11.809,18.027,12.737,0.003,12.583,-0.027
1158638,11.809,18.027,12.737,0.003,12.583,-0.027
1159136,11.809,18.027,12.737,0.003,12.583,-0.027
1159634,11.809,18.01,12.737,0.003,12.583,-0.027
1160115,11.809,18.01,12.737,0.003,12.583,-0.027
1160616,11.809,18.027,12.737,0.003,12.583,-0.027
1161107,11.809,18.027,12.737,0.003,12.583,-0.027
1161649,11.809,18.01,12.737,0.003,12.583,-0.027
1162213,11.793,18.027,12.737,0.003,12.583,-0.027
1162687,11.793,18.01,12.737,0.003,12.583,-0.027
1163204,11.793,18.027,12.737,0.003,12.583,-0.027
1163709,11.793,18.027,12.737,0.003,12.583,-0.027
1164243,11.793,18.027,12.737,0.003,12.583,-0.027
1164715,11.793,18.027,12.737,0.003,12.583,-0.027
1165226,11.793,18.027,12.737,0.003,12.583,-0.027
1165763,11.793,18.01,12.737,0.003,12.583,-0.027
1166226,11.793,18.027,12.737,0.003,12.583,-0.027
1166793,11.793,18.027,12.737,0.003,12.583,-0.027
1167324,11.793,18.027,12.737,0.003,12.583,-0.027
1167807,11.793,18.01,12.737,0.003,12.583,-0.027
1168341,11.793,18.01,12.737,0.003,12.583,-0.027
1168882,11.793,18.027,12.737,0.003,12.583,-0.027
1169374,11.793,18.027,12.737,0.003,12.583,-0.027
1169915,11.793,18.027,12.737,0.003,12.583,-0.027
1170485,11.793,18.027,12.737,0.003,12.583,-0.027
1170999,11.793,18.01,12.737,0.003,12.6,-0.027
1171497,11.793,18.027,12.737,0.003,12.6,-0.027
1172004,11.793,18.01,12.737,0.003,12.6,-0.027
1172538,11.793,18.01,12.737,0.003,12.6,-0.027
1173046,11.793,18.027,12.737,0.003,12.6,-0.027
1173544,11.793,18.027,12.737,0.003,12.6,-0.027
1174080,11.793,18.027,12.737,0.003,12.6,-0.027
1174557,11.793,18.01,12.737,0.003,12.6,-0.027
1175102,11.793,18.01,12.737,0.003,12.6,-0.027
1175605,11.793,18.01,12.737,0.003,12.6,-0.027
1176118,11.793,18.01,12.737,0.003,12.6,-0.027
1176661,11.793,18.027,12.737,0.003,12.6,-0.027
1177140,11.793,18.027,12.737,0.003,12.6,-0.027
1177658,11.793,18.027,12.737,0.003,12.6,-0.027
1178205,11.793,18.027,12.737,0.003,12.6,-0.027
1178694,11.793,18.027,12.737,0.003,12.6,-0.027
1179257,11.793,18.027,12.737,0.003,12.6,-0.027
1179814,11.793,18.01,12.737,0.003,12.6,-0.027
1180280,11.793,18.027,12.737,0.003,12.6,-0.027
1180838,11.793,18.01,12.737,0.003,12.6,-0.027
1181343,11.793,18.027,12.737,0.003,12.6,-0.027
1181851,11.793,18.027,12.737,0.003,12.6,-0.027
1182394,11.793,18.027,12.737,0.003,12.6,-0.027
1182904,11.793,18.01,12.737,0.003,12.6,-0.027
1183426,11.793,18.01,12.737,0.003,12.6,-0.027
1183903,11.793,18.01,12.737,0.003,12.6,-0.027
1184452,11.793,18.027,12.737,0.003,12.6,-0.027
1184981,11.793,18.027,12.737,0.003,12.6,-0.027
1185497,11.793,18.027,12.737,0.003,12.6,-0.027
1186054,11.793,18.01,12.737,0.003,12.6,-0.027
1186590,11.793,18.01,12.737,0.003,12.6,-0.027
1187058,11.793,18.027,12.737,0.003,12.6,-0.027
1187638,11.793,18.027,12.737,0.003,12.6,-0.027
1188196,11.793,18.027,12.737,0.003,12.6,-0.01
1188676,11.793,18.01,12.737,0.003,12.6,-0.027
1189184,11.793,18.027,12.737,0.003,12.6,-0.027
1189694,11.793,18.027,12.737,0.003,12.6,-0.01
1190176,11.793,18.027,12.737,0.003,12.6,-0.027
1190746,11.793,18.01,12.737,0.003,12.6,-0.027
1191312,11.793,18.027,12.737,0.003,12.6,-0.027
1191798,11.793,18.027,12.737,0.003,12.6,-0.01
1192304,11.793,18.027,12.737,0.003,12.616,-0.027
1192808,11.793,18.027,12.737,0.003,12.616,-0.027
1193372,11.793,18.027,12.737,0.003,12.616,-0.027
1193918,11.793,18.01,12.737,0.003,12.616,-0.027
1194397,11.793,18.027,12.737,0.003,12.616,-0.01
1194892,11.793,18.01,12.737,0.003,12.616,-0.027
1195399,11.793,18.027,12.737,0.003,12.616,-0.027
1195906,11.793,18.027,12.737,0.003,12.616,-0.027
1196386,11.776,18.027,12.737,0.003,12.616,-0.027
1196881,11.776,18.027,12.737,0.003,12.616,-0.027
1197363,11.776,18.01,12.737,0.003,12.616,-0.01
1197871,11.776,18.027,12.737,0.003,12.616,-0.027
1198349,11.776,18.027,12.737,0.003,12.616,-0.01
1198855,11.776,18.027,12.737,0.003,12.616,-0.027
1199330,11.776,18.027,12.737,0.003,12.616,-0.01
1199832,11.776,18.027,12.737,0.003,12.616,-0.027
1200316,11.776,18.027,12.737,0.003,12.616,-0.027
1200832,11.776,18.027,12.737,0.003,12.616,-0.027
1201308,11.776,18.027,12.737,0.003,12.616,-0.027
1201819,11.776,18.027,12.737,0.003,12.616,-0.01
1202303,11.776,18.027,12.737,0.003,12.616,-0.027
1202815,11.776,18.027,12.737,0.003,12.616,-0.027
1203319,11.776,18.01,12.737,0.003,12.616,-0.027
1203848,11.776,18.01,12.737,0.003,12.616,-0.01
1204360,11.776,18.027,12.737,0.003,12.616,-0.01
1204840,11.776,18.01,12.737,0.003,12.616,-0.027
1205371,11.776,18.027,12.737,0.003,12.616,-0.01
1205866,11.776,18.027,12.737,0.003,12.616,-0.01
1206387,11.776,18.027,12.737,0.003,12.616,-0.01
1206867,11.776,18.027,12.737,0.003,12.616,-0.01
1207371,11.776,18.027,12.737,0.003,12.616,-0.027
1207849,11.776,18.027,12.737,0.003,12.616,-0.027
1208359,11.776,18.027,12.737,0.003,12.616,-0.027
1208826,11.776,18.027,12.737,0.003,12.616,-0.027
1209337,11.776,18.027,12.737,0.003,12.616,-0.01
1209810,11.776,18.01,12.737,0.003,12.616,-0.01
1210361,11.776,18.027,12.737,0.003,12.616,-0.01
1210893,11.776,18.027,12.737,0.003,12.616,-0.027
1211375,11.776,18.027,12.737,0.003,12.616,-0.01
1211875,11.776,18.027,12.737,0.003,12.616,-0.01
1212363,11.776,18.027,12.737,0.003,12.616,-0.01
1212871,11.776,18.027,12.737,0.003,12.616,-0.027
1213354,11.776,18.027,12.737,0.003,12.616,-0.01
1213864,11.776,18.027,12.737,0.003,12.616,-0.027
1214351,11.776,18.027,12.737,0.003,12.616,-0.027
1214872,11.776,18.027,12.737,0.003,12.616,-0.01
1215348,11.776,18.01,12.737,0.003,12.616,-0.01
1215855,11.776,18.027,12.737,0.003,12.616,-0.01
1216345,11.776,18.027,12.737,0.003,12.616,-0.01
1216846,11.776,18.027,12.737,0.003,12.616,-0.027
1217323,11.776,18.01,12.737,0.003,12.616,-0.01
1217865,11.776,18.027,12.737,0.003,12.616,-0.01
1218380,11.776,18.027,12.737,0.003,12.616,-0.01
1218895,11.776,18.027,12.737,0.003,12.616,-0.01
1219404,11.776,18.027,12.737,0.003,12.616,-0.01
1219897,11.776,18.027,12.737,0.003,12.616,-0.01
1220439,11.776,18.027,12.737,0.003,12.616,-0.01
1220905,11.776,18.01,12.737,0.003,12.616,-0.01
1221441,11.776,18.027,12.737,0.003,12.616,-0.01
1221924,11.776,18.027,12.737,0.003,12.616,-0.027
1222493,11.776,18.027,12.737,0.003,12.616,-0.01
1222996,11.776,18.027,12.737,0.003,12.616,-0.01
1223460,11.776,18.027,12.737,0.003,12.616,-0.027
1223992,11.776,18.027,12.737,0.003,12.633,-0.01
1224493,11.776,18.027,12.737,0.003,12.633,-0.01
1225039,11.776,18.027,12.737,0.003,12.633,-0.01
1225519,11.776,18.027,12.737,0.003,12.633,-0.01
1226022,11.776,18.027,12.737,0.003,12.633,-0.01
1226491,11.776,18.027,12.737,0.003,12.633,-0.01
1227023,11.776,18.027,12.737,0.003,12.633,-0.01
1227525,11.776,18.027,12.737,0.003,12.633,-0.01
1228055,11.776,18.027,12.737,0.003,12.633,-0.01
1228624,11.776,18.027,12.737,0.003,12.633,-0.01
1229136,11.76,18.027,12.737,0.003,12.633,-0.01
1229627,11.76,18.027,12.737,0.003,12.633,-0.01
1230138,11.76,18.027,12.737,0.003,12.633,-0.01
1230654,11.76,18.027,12.737,0.003,12.633,-0.01
1231169,11.76,18.027,12.737,0.003,12.633,-0.01
1231672,11.76,18.027,12.737,0.003,12.633,-0.01
1232180,11.76,18.027,12.737,0.003,12.633,-0.01
1232738,11.76,18.027,12.737,0.003,12.633,-0.01
1233288,11.76,18.027,12.737,0.003,12.633,-0.01
1233789,11.76,18.027,12.737,0.003,12.633,-0.01
1234290,11.76,18.027,12.737,0.003,12.633,-0.01
1234768,11.76,18.027,12.737,0.003,12.633,-0.01
1235280,11.76,18.01,12.737,0.003,12.633,-0.01
1235776,11.76,18.027,12.737,0.003,12.633,-0.01
1236351,11.76,18.027,12.737,0.003,12.633,-0.01
1236851,11.76,18.027,12.737,0.003,12.633,-0.01
1237339,11.76,18.027,12.737,0.003,12.633,-0.01
1237870,11.76,18.027,12.737,0.003,12.633,-0.01
1238345,11.76,18.027,12.737,0.003,12.633,-0.01
1238839,11.76,18.027,12.737,0.003,12.633,-0.01
1239317,11.76,18.027,12.737,0.003,12.633,-0.01
1239831,11.76,18.027,12.737,0.003,12.633,-0.01
1240348,11.76,18.027,12.737,0.003,12.633,-0.027
1240884,11.76,18.027,12.737,0.003,12.633,-0.01
1241394,11.76,18.01,12.737,0.003,12.633,-0.01
1241876,11.76,18.027,12.737,0.003,12.633,-0.01
1242377,11.76,18.027,12.737,0.003,12.633,-0.01
1242866,11.76,18.01,12.737,0.003,12.633,-0.01
1243370,11.76,18.027,12.737,0.003,12.633,-0.01
1243850,11.76,18.027,12.737,0.003,12.633,-0.01
1244363,11.76,18.027,12.737,0.003,12.633,-0.01
1244851,11.76,18.027,12.737,0.003,12.633,-0.01
1245350,11.76,18.027,12.737,0.003,12.633,-0.01
1245835,11.76,18.027,12.737,0.003,12.633,-0.01
1246337,11.76,18.027,12.737,0.003,12.633,-0.01
1246812,11.76,18.027,12.737,0.003,12.633,-0.01
1247307,11.76,18.027,12.737,0.003,12.633,-0.01
1247786,11.76,18.027,12.737,0.003,12.633,-0.01
1248284,11.76,18.027,12.737,0.003,12.633,-0.01
1248775,11.76,18.027,12.737,0.003,12.633,-0.01
1249276,11.76,18.027,12.737,0.003,12.633,-0.01
1249767,11.76,18.027,12.737,0.003,12.633,-0.01
1250282,11.76,18.027,12.737,0.003,12.633,-0.01
1250802,11.76,18.027,12.737,0.003,12.633,-0.01
1251359,11.76,18.027,12.737,0.003,12.633,-0.01
1251859,11.76,18.027,12.737,0.003,12.633,-0.01
1252344,11.76,18.027,12.737,0.003,12.633,-0.01
1252843,11.76,18.027,12.737,0.003,12.633,-0.01
1253321,11.76,18.027,12.737,0.003,12.633,-0.01
1253895,11.76,18.027,12.737,0.003,12.633,-0.01
1254369,11.76,18.027,12.737,0.003,12.633,-0.01
1254860,11.76,18.027,12.737,0.003,12.633,-0.01
1255320,11.76,18.027,12.737,0.003,12.633,-0.01
1255818,11.76,18.027,12.737,0.003,12.633,-0.01
1256323,11.76,18.027,12.737,0.003,12.633,-0.01
1256807,11.76,18.01,12.737,0.003,12.633,-0.01
1257316,11.76,18.027,12.737,0.003,12.633,-0.01
1257797,11.76,18.027,12.737,0.003,12.633,-0.01
1258327,11.76,18.027,12.737,0.003,12.633,-0.01
1258839,11.76,18.027,12.737,0.003,12.633,-0.01
1259349,11.76,18.027,12.737,0.003,12.633,-0.01
1259852,11.76,18.027,12.737,0.003,12.633,-0.01
1260326,11.76,18.027,12.737,0.003,12.633,-0.01
1260861,11.76,18.027,12.737,0.003,12.633,-0.01
1261368,11.743,18.027,12.737,0.003,12.633,-0.01
1261910,11.743,18.01,12.737,0.003,12.633,-0.01
1262437,11.743,18.01,12.737,0.003,12.633,-0.01
1262923,11.743,18.027,12.737,0.003,12.633,-0.01
1263418,11.743,18.027,12.737,0.003,12.633,-0.01
1263905,11.743,18.027,12.737,0.003,12.633,-0.01
