18A Test,Led Zeppelin,Led Zeppelin,Johnny Cash,Johnny Cash,Fresh Prince,Fresh Prince
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1530896,11.859,18.027,12.671,0.003,12.633,-0.01
1531363,11.859,18.027,12.671,0.003,12.633,-0.01
1531882,11.859,18.027,12.671,0.003,12.633,-0.01
1532363,11.859,18.027,12.671,0.003,12.633,-0.01
1532869,11.859,18.027,12.671,0.003,12.633,-0.01
1533344,11.859,18.027,12.671,0.003,12.633,-0.01
1533846,11.859,18.027,12.671,0.003,12.633,-0.01
1534324,11.859,18.027,12.671,0.003,12.633,-0.01
1534866,11.859,18.027,12.671,0.003,12.633,-0.01
1535374,11.859,18.027,12.671,0.003,12.633,-0.01
1535868,11.859,18.027,12.671,0.003,12.633,-0.01
1536377,11.859,18.027,12.671,0.003,12.633,-0.01
1536863,11.859,18.027,12.671,0.003,12.633,-0.01
1537381,11.859,18.027,12.671,0.003,12.633,-0.01
1537864,11.859,18.027,12.671,0.003,12.633,-0.01
1538372,11.859,18.027,12.671,0.003,12.633,-0.01
1538849,11.859,18.027,12.671,0.003,12.633,-0.01
1539357,11.859,18.027,12.671,0.003,12.633,-0.01
1539842,11.859,18.027,12.671,0.003,12.633,-0.01
1540351,11.859,18.027,12.671,0.003,12.633,-0.01
1540840,11.859,18.027,12.671,0.003,12.633,-0.01
1541350,11.859,18.027,12.671,0.003,12.633,-0.01
1541823,11.859,18.027,12.671,0.003,12.633,-0.01
1542332,11.859,18.027,12.671,0.003,12.633,-0.01
1542801,11.859,18.027,12.671,0.003,12.633,-0.01
1543297,11.859,18.027,12.671,0.003,12.633,-0.01
1543791,11.859,18.027,12.671,0.003,12.633,-0.01
1544303,11.859,18.027,12.671,0.003,12.633,-0.01
1544811,11.859,18.027,12.671,0.003,12.633,-0.01
1545328,11.859,18.027,12.671,0.003,12.633,-0.01
1545804,11.859,18.027,12.671,0.003,12.633,-0.01
1546318,11.859,18.027,12.671,0.003,12.633,-0.01
1546791,11.859,18.027,12.671,0.003,12.633,-0.01
1547290,11.859,18.027,12.671,0.003,12.633,-0.01
1547795,11.859,18.027,12.671,0.003,12.633,-0.01
1548299,11.859,18.027,12.671,0.003,12.633,-0.01
1548778,11.859,18.027,12.671,0.003,12.633,-0.01
1549262,11.859,18.027,12.671,0.003,12.633,-0.01
1549740,11.859,18.027,12.671,0.003,12.633,-0.01
1550249,11.859,18.027,12.671,0.003,12.633,-0.01
1550733,11.859,18.027,12.671,0.003,12.633,-0.01
1551248,11.859,18.027,12.671,0.003,12.633,-0.01
1551736,11.859,18.027,12.671,0.003,12.633,-0.01
1552243,11.859,18.027,12.671,0.003,12.633,-0.01
1552716,11.859,18.027,12.671,0.003,12.633,-0.01
1553245,11.859,18.027,12.671,0.003,12.633,-0.01
1553811,11.843,18.027,12.671,0.003,12.633,-0.01
1554272,11.843,18.027,12.671,0.003,12.633,-0.01
1554763,11.843,18.027,12.671,0.003,12.633,-0.01
1555242,11.843,18.027,12.671,0.003,12.633,-0.01
1555761,11.843,18.027,12.671,0.003,12.633,-0.01
1556243,11.843,18.027,12.671,0.003,12.633,-0.01
1556737,11.843,18.027,12.671,0.003,12.633,-0.01
1557231,11.843,18.027,12.671,0.003,12.633,-0.01
1557740,11.843,18.027,12.671,0.003,12.633,-0.01
1558226,11.843,18.027,12.671,0.003,12.633,-0.01
1558743,11.843,18.027,12.671,0.003,12.633,-0.01
1559226,11.843,18.027,12.671,0.003,12.633,-0.01
1559744,11.843,18.027,12.671,0.003,12.633,-0.01
1560239,11.843,18.027,12.671,0.003,12.633,-0.01
1560737,11.843,18.027,12.671,0.003,12.633,-0.01
1561226,11.843,18.027,12.671,0.003,12.633,-0.01
1561729,11.843,18.027,12.671,0.003,12.633,-0.01
1562186,11.843,18.027,12.671,0.003,12.633,-0.01
1562692,11.843,18.027,12.671,0.003,12.633,-0.01
1563179,11.843,18.027,12.671,0.003,12.633,-0.01
1563691,11.843,18.027,12.671,0.003,12.633,-0.01
1564199,11.843,18.027,12.671,0.003,12.633,-0.01
1564717,11.843,18.027,12.671,0.003,12.633,-0.01
1565217,11.843,18.027,12.671,0.003,12.633,-0.01
1565689,11.843,18.027,12.671,0.003,12.633,-0.01
1566183,11.843,18.027,12.671,0.003,12.633,-0.01
1566647,11.843,18.027,12.671,0.003,12.633,-0.01
1567147,11.843,18.027,12.671,0.003,12.633,-0.01
1567641,11.843,18.027,12.671,0.003,12.633,-0.01
1568157,11.843,18.027,12.671,0.003,12.633,-0.01
1568625,11.843,18.027,12.671,0.003,12.633,-0.01
1569117,11.843,18.027,12.671,0.003,12.633,-0.01
1569583,11.843,18.027,12.671,0.003,12.633,-0.01
1570083,11.843,18.027,12.671,0.003,12.633,-0.01
1570561,11.843,18.027,12.671,0.003,12.633,-0.01
1571063,11.843,18.027,12.671,0.003,12.633,-0.01
1571556,11.843,18.027,12.671,0.003,12.633,-0.01
1572067,11.843,18.027,12.671,0.003,12.633,-0.01
1572547,11.843,18.027,12.671,0.003,12.633,-0.01
1573050,11.843,18.027,12.671,0.003,12.633,-0.01
1573538,11.843,18.027,12.671,0.003,12.633,-0.01
1574074,11.843,18.027,12.671,0.003,12.633,-0.01
1574566,11.843,18.027,12.671,0.003,12.633,-0.01
1575054,11.843,18.027,12.671,0.003,12.633,-0.01
1575540,11.843,18.027,12.671,0.003,12.633,-0.01
1576056,11.843,18.027,12.671,0.003,12.633,-0.01
1576538,11.843,18.027,12.671,0.003,12.633,-0.01
1577058,11.843,18.027,12.671,0.003,12.633,-0.01
1577537,11.843,18.027,12.671,0.003,12.633,-0.01
1578048,11.843,18.027,12.671,0.003,12.633,-0.01
1578519,11.843,18.027,12.671,0.003,12.633,-0.01
1579024,11.843,18.027,12.671,0.003,12.633,-0.01
1579505,11.843,18.027,12.671,0.003,12.633,-0.01
1580009,11.843,18.027,12.671,0.003,12.633,-0.01
1580491,11.843,18.027,12.671,0.003,12.633,-0.01
1581003,11.843,18.027,12.671,0.003,12.633,-0.01
1581468,11.843,18.027,12.671,0.003,12.633,-0.01
1582000,11.843,18.027,12.671,0.003,12.633,-0.01
1582456,11.826,18.027,12.671,0.003,12.633,-0.01
1582952,11.826,18.027,12.671,0.003,12.633,-0.01
1583455,11.826,18.027,12.671,0.003,12.633,-0.01
1583950,11.826,18.027,12.671,0.003,12.633,-0.01
1584454,11.826,18.027,12.671,0.003,12.633,-0.01
1584926,11.826,18.027,12.671,0.003,12.633,-0.01
1585440,11.826,18.027,12.671,0.003,12.633,-0.01
1585916,11.826,18.027,12.671,0.003,12.633,-0.01
1586426,11.826,18.027,12.671,0.003,12.633,-0.01
1586911,11.826,18.027,12.671,0.003,12.633,-0.01
1587397,11.826,18.027,12.671,0.003,12.633,-0.01
1587870,11.826,18.027,12.671,0.003,12.633,-0.01
1588379,11.826,18.027,12.671,0.003,12.633,-0.01
1588862,11.826,18.027,12.671,0.003,12.633,-0.01
1589370,11.826,18.027,12.671,0.003,12.633,-0.01
1589862,11.826,18.027,12.671,0.003,12.633,-0.01
1590369,11.826,18.027,12.671,0.003,12.633,-0.01
1590846,11.826,18.027,12.671,0.003,12.633,-0.01
1591350,11.826,18.027,12.671,0.003,12.633,-0.01
1591873,11.826,18.027,12.671,0.003,12.633,-0.01
1592380,11.826,18.027,12.671,0.003,12.633,-0.01
1592860,11.826,18.027,12.671,0.003,12.633,-0.01
1593362,11.826,18.027,12.671,0.003,12.633,-0.01
1593841,11.826,18.027,12.671,0.003,12.633,-0.01
1594352,11.826,18.027,12.671,0.003,12.633,-0.01
1594837,11.826,18.027,12.671,0.003,12.633,-0.01
1595337,11.826,18.027,12.671,0.003,12.633,-0.01
1595830,11.826,18.027,12.671,0.003,12.633,-0.01
1596344,11.826,18.027,12.671,0.003,12.633,-0.01
1596827,11.826,18.027,12.671,0.003,12.633,-0.01
1597338,11.826,18.027,12.671,0.003,12.633,-0.01
1597818,11.826,18.027,12.671,0.003,12.633,-0.01
1598331,11.826,18.027,12.671,0.003,12.633,-0.01
1598811,11.826,18.027,12.671,0.003,12.633,-0.01
1599307,11.826,18.027,12.671,0.003,12.633,-0.01
1599802,11.826,18.027,12.671,0.003,12.633,-0.01
1600299,11.826,18.027,12.671,0.003,12.633,-0.01
1600782,11.826,18.027,12.671,0.003,12.633,-0.01
1601276,11.826,18.027,12.671,0.003,12.633,-0.01
1601765,11.826,18.027,12.671,0.003,12.633,-0.01
1602298,11.826,18.027,12.671,0.003,12.633,-0.01
1602807,11.826,18.027,12.671,0.003,12.633,-0.01
1603291,11.826,18.027,12.671,0.003,12.633,-0.01
1603809,11.826,18.027,12.671,0.003,12.633,-0.01
1604276,11.826,18.027,12.671,0.003,12.633,-0.01
1604786,11.826,18.027,12.671,0.003,12.633,-0.01
1605275,11.826,18.027,12.671,0.003,12.633,-0.01
1605774,11.826,18.027,12.671,0.003,12.633,-0.01
1606259,11.826,18.027,12.671,0.003,12.633,-0.01
1606763,11.826,18.027,12.671,0.003,12.633,-0.01
1607223,11.826,18.027,12.671,0.003,12.633,-0.01
1607717,11.826,18.027,12.671,0.003,12.633,-0.01
1608195,11.826,18.027,12.671,0.003,12.633,-0.01
1608703,11.826,18.027,12.671,0.003,12.633,-0.01
1609185,11.826,18.027,12.671,0.003,12.633,-0.01
1609694,11.826,18.027,12.671,0.003,12.633,-0.01
1610184,11.826,18.027,12.671,0.003,12.633,-0.01
1610722,11.809,18.027,12.671,0.003,12.633,-0.01
1611192,11.809,18.027,12.671,0.003,12.633,0.006
1611707,11.809,18.027,12.671,0.003,12.633,-0.01
1612185,11.809,18.027,12.671,0.003,12.633,-0.01
1612694,11.809,18.027,12.671,0.003,12.633,-0.01
1613173,11.809,18.027,12.671,0.003,12.633,-0.01
1613684,11.809,18.027,12.671,0.003,12.633,-0.01
1614163,11.809,18.027,12.671,0.003,12.633,-0.01
1614669,11.809,18.027,12.671,0.003,12.633,-0.01
1615152,11.809,18.027,12.671,0.003,12.633,-0.01
1615665,11.809,18.027,12.671,0.003,12.633,-0.01
1616141,11.809,18.027,12.671,0.003,12.633,-0.01
1616644,11.809,18.027,12.671,0.003,12.633,-0.01
1617122,11.809,18.027,12.671,0.003,12.633,-0.01
1617629,11.809,18.027,12.671,0.003,12.633,-0.01
1618110,11.809,18.027,12.671,0.003,12.633,-0.01
1618622,11.809,18.027,12.671,0.003,12.633,-0.01
1619104,11.809,18.027,12.671,0.003,12.633,-0.01
1619622,11.809,18.027,12.671,0.003,12.633,-0.01
1620099,11.809,18.027,12.671,0.003,12.633,-0.01
1620611,11.809,18.027,12.671,0.003,12.633,-0.01
1621122,11.809,18.027,12.671,0.003,12.633,-0.01
1621628,11.809,18.027,12.671,0.003,12.633,-0.01
1622136,11.809,18.027,12.671,0.003,12.633,-0.01
1622622,11.809,18.027,12.671,0.003,12.633,-0.01
1623114,11.809,18.027,12.671,0.003,12.633,-0.01
1623614,11.809,18.027,12.671,0.003,12.633,-0.01
1624125,11.809,18.027,12.671,0.003,12.633,-0.01
1624593,11.809,18.027,12.671,0.003,12.633,-0.01
1625095,11.809,18.027,12.671,0.003,12.633,-0.01
1625566,11.809,18.027,12.671,0.003,12.633,-0.01
1626068,11.809,18.027,12.671,0.003,12.633,-0.01
1626553,11.809,18.027,12.671,0.003,12.633,-0.01
1627049,11.809,18.027,12.671,0.003,12.633,-0.01
1627525,11.809,18.027,12.671,0.003,12.633,-0.01
1628038,11.809,18.027,12.671,0.003,12.633,-0.01
1628523,11.809,18.027,12.671,0.003,12.633,-0.01
1629025,11.809,18.027,12.671,0.003,12.633,-0.01
1629502,11.809,18.027,12.671,0.003,12.633,-0.01
1630018,11.809,18.027,12.671,0.003,12.633,-0.01
1630489,11.809,18.027,12.671,0.003,12.633,-0.01
1631029,11.809,18.027,12.671,0.003,12.633,-0.01
1631521,11.809,18.027,12.671,0.003,12.633,-0.01
1632033,11.809,18.027,12.671,0.003,12.633,-0.01
1632512,11.809,18.027,12.671,0.003,12.633,-0.01
1633005,11.809,18.027,12.671,0.003,12.633,-0.01
1633478,11.809,18.027,12.671,0.003,12.633,-0.01
1633993,11.809,18.027,12.671,0.003,12.633,-0.01
1634483,11.809,18.027,12.671,0.003,12.633,-0.01
1634989,11.809,18.027,12.671,0.003,12.633,-0.01
1635474,11.809,18.027,12.671,0.003,12.633,-0.01
1635975,11.809,18.027,12.671,0.003,12.633,-0.01
1636445,11.809,18.027,12.671,0.003,12.633,-0.01
1636953,11.809,18.027,12.671,0.003,12.633,-0.01
1637435,11.809,18.027,12.671,0.003,12.633,-0.01
1637933,11.809,18.027,12.671,0.003,12.633,-0.01
1638412,11.809,18.027,12.671,0.003,12.633,-0.01
1638921,11.809,18.027,12.671,0.003,12.633,-0.01
1639406,11.793,18.027,12.671,0.003,12.633,-0.01
1639953,11.793,18.027,12.671,0.003,12.633,-0.01
1640461,11.793,18.027,12.671,0.003,12.633,-0.01
1640944,11.793,18.027,12.671,0.003,12.633,-0.01
1641442,11.793,18.027,12.671,0.003,12.633,-0.01
1641925,11.793,18.027,12.671,0.003,12.633,-0.01
1642418,11.793,18.027,12.671,0.003,12.633,-0.01
1642910,11.793,18.027,12.671,0.003,12.633,-0.01
1643422,11.793,18.027,12.671,0.003,12.633,-0.01
1643911,11.793,18.027,12.671,0.003,12.633,-0.01
1644434,11.793,18.027,12.671,0.003,12.633,-0.01
1644920,11.793,18.027,12.671,0.003,12.633,-0.01
1645421,11.793,18.027,12.671,0.003,12.633,0.006
1645899,11.793,18.027,12.671,0.003,12.633,-0.01
1646397,11.793,18.027,12.671,0.003,12.633,-0.01
1646883,11.793,18.027,12.671,0.003,12.633,-0.01
1647396,11.793,18.027,12.671,0.003,12.633,-0.01
1647888,11.793,18.027,12.671,0.003,12.633,-0.01
1648399,11.793,18.027,12.671,0.003,12.633,-0.01
1648885,11.793,18.027,12.671,0.003,12.633,-0.01
1649404,11.793,18.027,12.671,0.003,12.633,-0.01
1649909,11.793,18.027,12.671,0.003,12.633,-0.01
1650422,11.793,18.027,12.671,0.003,12.633,-0.01
1650920,11.793,18.027,12.671,0.003,12.633,-0.01
1651397,11.793,18.027,12.671,0.003,12.633,-0.01
1651909,11.793,18.027,12.671,0.003,12.633,-0.01
1652377,11.793,18.027,12.671,0.003,12.633,-0.01
1652882,11.793,18.027,12.671,0.003,12.633,-0.01
1653348,11.793,18.027,12.671,0.003,12.633,-0.01
1653856,11.793,18.027,12.671,0.003,12.633,-0.01
1654329,11.793,18.027,12.671,0.003,12.633,-0.01
1654832,11.793,18.027,12.671,0.003,12.633,-0.01
1655321,11.793,18.027,12.671,0.003,12.633,-0.01
1655854,11.793,18.027,12.671,0.003,12.633,-0.01
1656341,11.793,18.027,12.671,0.003,12.633,-0.01
1656849,11.793,18.027,12.671,0.003,12.633,-0.01
1657336,11.793,18.027,12.671,0.003,12.633,-0.01
1657847,11.793,18.027,12.671,0.003,12.633,-0.01
1658331,11.793,18.027,12.671,0.003,12.633,-0.01
1658843,11.793,18.027,12.671,0.003,12.633,-0.01
1659315,11.793,18.027,12.671,0.003,12.633,-0.01
1659859,11.793,18.027,12.671,0.003,12.633,-0.01
1660335,11.793,18.027,12.671,0.003,12.633,0.006
1660856,11.793,18.027,12.671,0.003,12.633,-0.01
1661362,11.793,18.027,12.671,0.003,12.633,-0.01
1661847,11.793,18.027,12.671,0.003,12.633,-0.01
1662357,11.793,18.027,12.671,0.003,12.633,-0.01
1662835,11.793,18.027,12.671,0.003,12.633,-0.01
1663336,11.793,18.027,12.671,0.003,12.633,-0.01
1663818,11.793,18.027,12.671,0.003,12.633,-0.01
1664327,11.793,18.027,12.671,0.003,12.633,-0.01
1664808,11.793,18.027,12.671,0.003,12.633,-0.01
1665311,11.793,18.027,12.671,0.003,12.633,-0.01
1665787,11.793,18.027,12.671,0.003,12.633,0.006
1666290,11.793,18.027,12.671,0.003,12.633,-0.01
1666769,11.793,18.027,12.671,0.003,12.633,-0.01
1667297,11.793,18.027,12.671,0.003,12.633,-0.01
1667783,11.793,18.027,12.671,0.003,12.633,-0.01
1668279,11.776,18.027,12.671,0.003,12.633,-0.01
1668793,11.776,18.027,12.671,0.003,12.633,-0.01
1669275,11.776,18.027,12.671,0.003,12.633,-0.01
1669784,11.776,18.027,12.671,0.003,12.633,-0.01
1670272,11.776,18.027,12.671,0.003,12.633,-0.01
1670781,11.776,18.027,12.671,0.003,12.633,-0.01
1671269,11.776,18.027,12.671,0.003,12.633,-0.01
1671779,11.776,18.027,12.671,0.003,12.633,-0.01
1672261,11.776,18.027,12.671,0.003,12.633,-0.01
1672768,11.776,18.027,12.671,0.003,12.633,-0.01
1673258,11.776,18.027,12.671,0.003,12.633,-0.01
1673765,11.776,18.027,12.671,0.003,12.633,-0.01
1674252,11.776,18.027,12.671,0.003,12.633,-0.01
1674759,11.776,18.027,12.671,0.003,12.633,-0.01
1675238,11.776,18.027,12.671,0.003,12.633,-0.01
1675755,11.776,18.027,12.671,0.003,12.633,-0.01
1676240,11.776,18.027,12.671,0.003,12.633,-0.01
1676751,11.776,18.027,12.671,0.003,12.633,-0.01
1677222,11.776,18.027,12.671,0.003,12.633,-0.01
1677762,11.776,18.027,12.671,0.003,12.633,-0.01
1678250,11.776,18.027,12.671,0.003,12.633,-0.01
1678749,11.776,18.027,12.671,0.003,12.633,-0.01
1679218,11.776,18.027,12.671,0.003,12.633,-0.01
1679731,11.776,18.027,12.688,0.003,12.633,-0.01
1680215,11.776,18.027,12.688,0.003,12.633,-0.01
1680721,11.776,18.027,12.688,0.003,12.633,-0.01
1681194,11.776,18.027,12.671,0.003,12.633,-0.01
1681697,11.776,18.027,12.688,0.003,12.633,-0.01
1682184,11.776,18.027,12.688,0.003,12.633,-0.01
1682687,11.776,18.027,12.688,0.003,12.633,-0.01
1683160,11.776,18.027,12.688,0.003,12.633,-0.01
1683667,11.776,18.027,12.688,0.003,12.633,-0.01
1684154,11.776,18.027,12.688,0.003,12.633,-0.01
1684661,11.776,18.027,12.688,0.003,12.633,-0.01
1685148,11.776,18.027,12.688,0.003,12.633,-0.01
1685655,11.776,18.027,12.688,0.003,12.633,-0.01
1686129,11.776,18.027,12.688,0.003,12.633,-0.01
1686635,11.776,18.027,12.688,0.003,12.633,-0.01
1687122,11.776,18.027,12.688,0.003,12.633,-0.01
1687666,11.776,18.027,12.688,0.003,12.633,-0.01
1688146,11.776,18.027,12.688,0.003,12.633,-0.01
1688652,11.776,18.027,12.688,0.003,12.633,-0.01
1689156,11.776,18.027,12.688,0.003,12.633,-0.01
1689635,11.776,18.027,12.688,0.003,12.633,-0.01
1690140,11.776,18.027,12.688,0.003,12.633,-0.01
1690618,11.776,18.027,12.688,0.003,12.633,-0.01
1691117,11.776,18.027,12.688,0.003,12.633,-0.01
1691611,11.776,18.027,12.688,0.003,12.633,-0.01
1692116,11.776,18.027,12.688,0.003,12.633,-0.01
1692602,11.776,18.027,12.688,0.003,12.633,0.006
1693117,11.776,18.027,12.688,0.003,12.633,-0.01
1693583,11.776,18.027,12.688,0.003,12.633,-0.01
1694093,11.776,18.027,12.688,0.003,12.633,-0.01
1694576,11.776,18.027,12.688,0.003,12.633,-0.01
1695088,11.776,18.027,12.688,0.003,12.633,-0.01
1695606,11.776,18.027,12.688,0.003,12.633,-0.01
1696102,11.76,18.027,12.688,0.003,12.633,0.006
1696562,11.76,18.027,12.688,0.003,12.633,-0.01
1697067,11.76,18.027,12.688,0.003,12.633,-0.01
1697561,11.76,18.027,12.688,0.003,12.633,-0.01
1698059,11.76,18.027,12.688,0.003,12.633,-0.01
1698532,11.76,18.027,12.688,0.003,12.633,-0.01
1699033,11.76,18.027,12.688,0.003,12.633,-0.01
1699525,11.76,18.027,12.688,0.003,12.633,-0.01
1700028,11.76,18.027,12.688,0.003,12.633,-0.01
1700507,11.76,18.027,12.688,0.003,12.633,-0.01
1701009,11.76,18.027,12.688,0.003,12.633,-0.01
1701496,11.76,18.027,12.688,0.003,12.633,-0.01
1701983,11.76,18.027,12.688,0.003,12.633,-0.01
1702465,11.76,18.027,12.688,0.003,12.633,-0.01
1702975,11.76,18.027,12.688,0.003,12.633,-0.01
1703470,11.76,18.027,12.688,0.003,12.633,-0.01
1703972,11.76,18.027,12.688,0.003,12.633,-0.01
1704457,11.76,18.027,12.688,0.003,12.633,-0.01
1704964,11.76,18.027,12.688,0.003,12.633,-0.01
1705439,11.76,18.027,12.688,0.003,12.633,-0.01
1705974,11.76,18.027,12.688,0.003,12.633,-0.01
1706480,11.76,18.027,12.688,0.003,12.633,-0.01
1706958,11.76,18.027,12.688,0.003,12.633,-0.01
1707491,11.76,18.027,12.688,0.003,12.633,-0.01
1707952,11.76,18.027,12.688,0.003,12.633,-0.01
1708466,11.76,18.027,12.688,0.003,12.633,-0.01
1708939,11.76,18.027,12.688,0.003,12.633,-0.01
1709451,11.76,18.027,12.688,0.003,12.633,-0.01
1709932,11.76,18.027,12.688,0.003,12.633,-0.01
1710435,11.76,18.027,12.688,0.003,12.633,-0.01
1710916,11.76,18.027,12.688,0.003,12.633,-0.01
1711428,11.76,18.027,12.688,0.003,12.633,-0.01
1711918,11.76,18.027,12.688,0.003,12.633,-0.01
1712415,11.76,18.027,12.688,0.003,12.633,-0.01
1712881,11.76,18.027,12.688,0.003,12.633,-0.01
1713378,11.76,18.027,12.688,0.003,12.633,0.006
1713856,11.76,18.027,12.688,0.003,12.633,-0.01
1714364,11.76,18.027,12.688,0.003,12.633,-0.01
1714844,11.76,18.027,12.688,0.003,12.633,0.006
1715355,11.76,18.027,12.688,0.003,12.633,-0.01
1715856,11.76,18.027,12.688,0.003,12.633,-0.01
1716351,11.76,18.027,12.688,0.003,12.633,-0.01
1716831,11.76,18.027,12.688,0.003,12.633,-0.01
1717342,11.76,18.027,12.688,0.003,12.633,-0.01
1717819,11.76,18.027,12.688,0.003,12.633,-0.01
1718316,11.76,18.027,12.688,0.003,12.633,-0.01
1718793,11.76,18.027,12.688,0.003,12.633,-0.01
1719299,11.76,18.027,12.688,0.003,12.633,-0.01
1719789,11.76,18.027,12.688,0.003,12.633,-0.01
1720294,11.76,18.027,12.688,0.003,12.633,-0.01
1720764,11.76,18.027,12.688,0.003,12.633,-0.01
1721269,11.76,18.027,12.688,0.003,12.633,-0.01
1721747,11.76,18.027,12.688,0.003,12.633,-0.01
1722249,11.76,18.027,12.688,0.003,12.633,-0.01
1722721,11.76,18.027,12.688,0.003,12.633,-0.01
1723221,11.76,18.027,12.688,0.003,12.633,-0.01
1723742,11.743,18.027,12.688,0.003,12.633,-0.01
1724259,11.743,18.027,12.688,0.003,12.633,-0.01
1724764,11.743,18.027,12.688,0.003,12.633,-0.01
1725235,11.743,18.027,12.688,0.003,12.633,-0.01
1725745,11.743,18.027,12.688,0.003,12.633,-0.01
1726230,11.743,18.027,12.688,0.003,12.633,-0.01
