18A Test,Ed Sheeran,Ed Sheeran,Tesseract,Tesseract,BLUE-04284-HA,BLUE-04284-HA
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
998252,12.076,18.027,11.925,18.027,12.815,-0.01
998741,12.076,18.027,11.925,18.027,12.815,-0.01
999270,12.076,18.027,11.925,18.027,12.815,-0.01
999751,12.076,18.027,11.925,18.027,12.815,-0.01
1000277,12.076,18.027,11.925,18.027,12.815,-0.01
1000759,12.076,18.027,11.925,18.027,12.815,-0.01
1001287,12.076,18.027,11.925,18.027,12.815,-0.01
1001814,12.076,18.027,11.925,18.027,12.815,-0.01
1002297,12.076,18.027,11.925,18.027,12.815,-0.01
1002809,12.076,18.027,11.925,18.027,12.815,-0.01
1003296,12.076,18.027,11.925,18.027,12.815,-0.01
1003805,12.076,18.027,11.925,18.027,12.815,-0.01
1004294,12.076,18.027,11.925,18.027,12.815,-0.01
1004817,12.076,18.027,11.925,18.027,12.815,-0.01
1005319,12.076,18.027,11.925,18.027,12.815,-0.01
1005862,12.076,18.027,11.925,18.027,12.815,-0.01
1006357,12.076,18.027,11.925,18.027,12.815,-0.01
1006874,12.076,18.027,11.925,18.027,12.815,-0.01
1007365,12.076,18.027,11.925,18.027,12.815,-0.01
1007882,12.076,18.027,11.925,18.027,12.815,-0.01
1008372,12.076,18.027,11.925,18.027,12.815,-0.01
1008899,12.076,18.027,11.925,18.027,12.815,0.006
1009393,12.076,18.027,11.925,18.027,12.815,-0.01
1009911,12.076,18.027,11.925,18.027,12.815,-0.01
1010408,12.076,18.027,11.925,18.027,12.815,-0.01
1010923,12.076,18.027,11.925,18.027,12.815,-0.01
1011418,12.076,18.027,11.925,18.027,12.815,0.006
1011926,12.076,18.027,11.925,18.027,12.815,-0.01
1012405,12.076,18.027,11.925,18.027,12.815,-0.01
1012923,12.076,18.027,11.925,18.027,12.815,-0.01
1013410,12.076,18.027,11.925,18.027,12.815,-0.01
1013924,12.076,18.027,11.925,18.027,12.815,0.006
1014410,12.076,18.027,11.925,18.027,12.815,-0.01
1014925,12.076,18.027,11.925,18.027,12.815,-0.01
1015414,12.076,18.027,11.925,18.027,12.815,-0.01
1015965,12.076,18.027,11.925,18.027,12.815,-0.01
1016462,12.076,18.027,11.925,18.027,12.815,-0.01
1016991,12.076,18.027,11.925,18.027,12.815,-0.01
1017511,12.076,18.027,11.925,18.027,12.815,-0.01
1018000,12.076,18.027,11.925,18.027,12.815,-0.01
1018524,12.076,18.027,11.925,18.027,12.815,-0.01
1019007,12.076,18.027,11.925,18.027,12.815,-0.01
1019533,12.076,18.027,11.925,18.027,12.815,-0.01
1020025,12.076,18.027,11.925,18.027,12.815,-0.01
1020549,12.076,18.027,11.925,18.027,12.815,-0.01
1021051,12.076,18.027,11.925,18.027,12.815,-0.01
1021572,12.076,18.027,11.925,18.027,12.815,-0.01
1022063,12.076,18.027,11.925,18.027,12.815,-0.01
1022570,12.076,18.027,11.925,18.027,12.815,-0.01
1023059,12.076,18.027,11.925,18.027,12.815,0.006
1023574,12.076,18.027,11.925,18.027,12.815,-0.01
1024068,12.076,18.027,11.925,18.027,12.815,-0.01
1024580,12.076,18.027,11.909,18.027,12.815,-0.01
1025076,12.076,18.027,11.909,18.027,12.815,-0.01
1025582,12.076,18.027,11.909,18.027,12.815,-0.01
1026091,12.059,18.027,11.909,18.027,12.815,-0.01
1026599,12.059,18.027,11.909,18.027,12.815,-0.01
1027123,12.059,18.027,11.909,18.027,12.815,-0.01
1027611,12.059,18.027,11.909,18.027,12.815,-0.01
1028123,12.059,18.027,11.909,18.027,12.815,-0.01
1028616,12.059,18.027,11.909,18.027,12.815,-0.01
1029148,12.059,18.027,11.909,18.027,12.815,-0.01
1029643,12.059,18.027,11.909,18.027,12.815,-0.01
1030162,12.059,18.027,11.909,18.027,12.815,-0.01
1030655,12.059,18.027,11.909,18.027,12.815,0.006
1031175,12.059,18.027,11.909,18.027,12.815,-0.01
1031666,12.059,18.027,11.909,18.027,12.815,-0.01
1032172,12.059,18.027,11.909,18.027,12.815,0.006
1032664,12.059,18.027,11.909,18.027,12.815,-0.01
1033180,12.059,18.027,11.909,18.027,12.815,-0.01
1033661,12.059,18.027,11.909,18.027,12.815,-0.01
1034175,12.059,18.027,11.909,18.027,12.815,-0.01
1034673,12.059,18.027,11.909,18.027,12.815,-0.01
1035177,12.059,18.027,11.909,18.027,12.815,-0.01
1035669,12.059,18.027,11.909,18.027,12.815,-0.01
1036219,12.059,18.027,11.909,18.027,12.815,-0.01
1036717,12.059,18.027,11.909,18.027,12.815,-0.01
1037249,12.059,18.027,11.909,18.027,12.815,-0.01
1037771,12.059,18.027,11.909,18.027,12.815,-0.01
1038266,12.059,18.027,11.909,18.027,12.815,-0.01
1038778,12.059,18.027,11.909,18.027,12.815,-0.01
1039278,12.059,18.027,11.909,18.027,12.815,-0.01
1039800,12.059,18.027,11.909,18.027,12.815,-0.01
1040279,12.059,18.027,11.909,18.027,12.815,-0.01
1040784,12.059,18.027,11.909,18.027,12.815,-0.01
1041295,12.059,18.027,11.909,18.027,12.815,-0.01
1041807,12.059,18.027,11.909,18.027,12.815,-0.01
1042302,12.059,18.027,11.909,18.027,12.815,-0.01
1042811,12.059,18.027,11.909,18.027,12.815,-0.01
1043294,12.059,18.027,11.909,18.027,12.815,-0.01
1043809,12.059,18.027,11.909,18.027,12.815,-0.01
1044304,12.059,18.027,11.909,18.027,12.815,-0.01
1044820,12.059,18.027,11.909,18.027,12.815,-0.01
1045312,12.059,18.027,11.909,18.027,12.815,-0.01
1045824,12.059,18.027,11.909,18.027,12.815,-0.01
1046336,12.059,18.027,11.909,18.027,12.815,-0.01
1046849,12.059,18.027,11.909,18.027,12.815,0.006
1047373,12.059,18.027,11.909,18.027,12.815,-0.01
1047861,12.059,18.027,11.909,18.027,12.815,-0.01
1048377,12.059,18.027,11.909,18.027,12.815,-0.01
1048871,12.059,18.027,11.909,18.027,12.815,-0.01
1049385,12.059,18.027,11.909,18.027,12.815,0.006
1049873,12.059,18.027,11.909,18.027,12.815,-0.01
1050395,12.059,18.027,11.909,18.027,12.815,-0.01
1050884,12.059,18.027,11.892,18.027,12.815,-0.01
1051402,12.059,18.027,11.892,18.027,12.815,-0.01
1051894,12.059,18.027,11.892,18.027,12.815,-0.01
1052398,12.059,18.027,11.892,18.027,12.815,-0.01
1052893,12.059,18.027,11.892,18.027,12.815,-0.01
1053406,12.059,18.027,11.892,18.027,12.815,-0.01
1053887,12.059,18.027,11.892,18.027,12.815,-0.01
1054396,12.059,18.027,11.892,18.027,12.815,-0.01
1054883,12.059,18.027,11.892,18.027,12.815,-0.01
1055394,12.059,18.027,11.892,18.027,12.815,-0.01
1055875,12.059,18.027,11.892,18.027,12.815,-0.01
1056426,12.059,18.027,11.892,18.027,12.815,0.006
1056920,12.059,18.027,11.892,18.027,12.815,-0.01
1057443,12.059,18.027,11.892,18.027,12.815,-0.01
1057931,12.059,18.027,11.892,18.027,12.815,-0.01
1058440,12.059,18.027,11.892,18.027,12.815,-0.01
1058930,12.059,18.027,11.892,18.027,12.815,-0.01
1059437,12.059,18.027,11.892,18.027,12.815,-0.01
1059930,12.059,18.027,11.892,18.027,12.815,-0.01
1060453,12.059,18.027,11.892,18.027,12.815,-0.01
1060958,12.059,18.027,11.892,18.027,12.815,-0.01
1061479,12.059,18.027,11.892,18.027,12.815,0.006
1061972,12.059,18.027,11.892,18.027,12.815,-0.01
1062495,12.059,18.027,11.892,18.027,12.815,-0.01
1062982,12.059,18.027,11.892,18.027,12.815,-0.01
1063500,12.059,18.027,11.892,18.027,12.815,-0.01
1063987,12.059,18.027,11.892,18.027,12.815,-0.01
1064510,12.059,18.027,11.892,18.027,12.815,-0.01
1065015,12.059,18.027,11.892,18.027,12.815,-0.01
1065530,12.059,18.027,11.892,18.027,12.815,-0.01
1066032,12.059,18.027,11.892,18.027,12.815,-0.01
1066588,12.059,18.027,11.892,18.027,12.815,-0.01
1067107,12.059,18.027,11.892,18.027,12.815,-0.01
1067599,12.059,18.027,11.892,18.027,12.815,-0.01
1068102,12.059,18.027,11.892,18.027,12.815,-0.01
1068581,12.042,18.027,11.892,18.027,12.815,-0.01
1069086,12.042,18.027,11.892,18.027,12.815,0.006
1069607,12.042,18.027,11.892,18.027,12.815,-0.01
1070128,12.042,18.027,11.892,18.027,12.815,-0.01
1070609,12.042,18.027,11.892,18.027,12.815,-0.01
1071127,12.042,18.027,11.892,18.027,12.815,-0.01
1071614,12.042,18.027,11.892,18.027,12.815,-0.01
1072127,12.042,18.027,11.892,18.027,12.815,-0.01
1072614,12.042,18.027,11.892,18.027,12.815,-0.01
1073147,12.042,18.027,11.892,18.027,12.815,-0.01
1073668,12.042,18.027,11.892,18.027,12.815,-0.01
1074171,12.042,18.027,11.892,18.027,12.815,-0.01
1074682,12.042,18.027,11.892,18.027,12.815,-0.01
1075179,12.042,18.027,11.892,18.027,12.815,-0.01
1075702,12.042,18.027,11.892,18.027,12.815,0.006
1076192,12.042,18.027,11.892,18.027,12.815,-0.01
1076707,12.042,18.027,11.892,18.027,12.815,-0.01
1077201,12.042,18.027,11.892,18.027,12.815,-0.01
1077711,12.042,18.027,11.892,18.027,12.815,-0.01
1078198,12.042,18.027,11.892,18.027,12.815,-0.01
1078702,12.042,18.027,11.892,18.027,12.815,0.006
1079192,12.042,18.027,11.892,18.027,12.815,-0.01
1079738,12.042,18.027,11.892,18.027,12.815,-0.01
1080225,12.042,18.027,11.892,18.027,12.815,-0.01
1080743,12.042,18.027,11.892,18.027,12.815,-0.01
1081267,12.042,18.027,11.892,18.027,12.815,-0.01
1081758,12.042,18.027,11.892,18.027,12.815,-0.01
1082273,12.042,18.027,11.892,18.027,12.815,-0.01
1082760,12.042,18.027,11.876,18.027,12.815,-0.01
1083286,12.042,18.027,11.876,18.027,12.815,-0.01
1083771,12.042,18.027,11.876,18.027,12.815,-0.01
1084278,12.042,18.027,11.876,18.027,12.815,-0.01
1084776,12.042,18.027,11.876,18.027,12.815,-0.01
1085292,12.042,18.027,11.876,18.027,12.815,-0.01
1085785,12.042,18.027,11.876,18.027,12.815,-0.01
1086303,12.042,18.027,11.876,18.027,12.815,-0.01
1086790,12.042,18.027,11.876,18.027,12.815,-0.01
1087316,12.042,18.027,11.876,18.027,12.815,-0.01
1087825,12.042,18.027,11.876,18.027,12.815,-0.01
1088310,12.042,18.027,11.876,18.027,12.815,-0.01
1088819,12.042,18.027,11.876,18.027,12.815,-0.01
1089317,12.042,18.027,11.876,18.027,12.815,-0.01
1089847,12.042,18.027,11.876,18.027,12.815,-0.01
1090333,12.042,18.027,11.876,18.027,12.815,-0.01
1090848,12.042,18.027,11.876,18.027,12.815,-0.01
1091338,12.042,18.027,11.876,18.027,12.815,-0.01
1091858,12.042,18.027,11.876,18.027,12.815,-0.01
1092349,12.042,18.027,11.876,18.027,12.815,-0.01
1092882,12.042,18.027,11.876,18.027,12.815,-0.01
1093366,12.042,18.027,11.876,18.027,12.815,-0.01
1093884,12.042,18.027,11.876,18.027,12.815,-0.01
1094366,12.042,18.027,11.876,18.027,12.815,-0.01
1094881,12.042,18.027,11.876,18.027,12.815,-0.01
1095374,12.042,18.027,11.876,18.027,12.815,-0.01
1095874,12.042,18.027,11.876,18.027,12.815,0.006
1096353,12.042,18.027,11.876,18.027,12.815,-0.01
1096881,12.042,18.027,11.876,18.027,12.815,-0.01
1097363,12.042,18.027,11.876,18.027,12.815,-0.01
1097881,12.042,18.027,11.876,18.027,12.815,-0.01
1098374,12.042,18.027,11.876,18.027,12.815,-0.01
1098886,12.042,18.027,11.876,18.027,12.815,-0.01
1099379,12.042,18.027,11.876,18.027,12.815,-0.01
1099922,12.042,18.027,11.876,18.027,12.815,-0.01
1100410,12.042,18.027,11.876,18.027,12.815,-0.01
1100926,12.042,18.027,11.876,18.027,12.815,0.006
1101443,12.042,18.027,11.876,18.027,12.815,-0.01
1101931,12.042,18.027,11.876,18.027,12.815,-0.01
1102454,12.042,18.027,11.876,18.027,12.815,-0.01
1102931,12.042,18.027,11.876,18.027,12.815,-0.01
1103454,12.042,18.027,11.876,18.027,12.815,-0.01
1103939,12.042,18.027,11.876,18.027,12.815,-0.01
1104460,12.042,18.027,11.876,18.027,12.815,-0.01
1104967,12.042,18.027,11.876,18.027,12.815,-0.01
1105478,12.042,18.027,11.876,18.027,12.815,-0.01
1105973,12.042,18.027,11.876,18.027,12.815,-0.01
1106494,12.042,18.027,11.876,18.027,12.815,-0.01
1106972,12.042,18.027,11.876,18.027,12.815,-0.01
1107486,12.042,18.027,11.876,18.027,12.815,-0.01
1107966,12.042,18.027,11.876,18.027,12.815,-0.01
1108480,12.042,18.027,11.876,18.027,12.815,-0.01
1108979,12.042,18.027,11.876,18.027,12.815,-0.01
1109504,12.042,18.027,11.876,18.027,12.815,-0.01
1110017,12.042,18.027,11.876,18.027,12.815,-0.01
1110526,12.042,18.027,11.876,18.027,12.815,0.006
1111024,12.042,18.027,11.876,18.027,12.815,-0.01
1111559,12.042,18.027,11.876,18.027,12.815,0.006
1112144,12.042,18.027,11.876,18.027,12.815,-0.01
1112641,12.026,18.027,11.859,18.027,12.815,-0.01
1113153,12.026,18.027,11.876,18.027,12.815,-0.01
1113640,12.026,18.027,11.859,18.027,12.815,-0.01
1114163,12.026,18.027,11.859,18.027,12.815,-0.01
1114648,12.026,18.027,11.859,18.027,12.815,-0.01
1115168,12.026,18.027,11.859,18.027,12.815,-0.01
1115658,12.026,18.027,11.859,18.027,12.815,-0.01
1116176,12.026,18.027,11.859,18.027,12.815,-0.01
1116669,12.026,18.027,11.859,18.027,12.815,-0.01
1117194,12.026,18.027,11.859,18.027,12.815,-0.01
1117684,12.026,18.027,11.859,18.027,12.815,-0.01
1118202,12.026,18.027,11.859,18.027,12.815,-0.01
1118686,12.026,18.027,11.859,18.027,12.815,-0.01
1119204,12.026,18.027,11.859,18.027,12.815,-0.01
1119691,12.026,18.027,11.859,18.027,12.815,-0.01
1120212,12.026,18.027,11.859,18.027,12.815,-0.01
1120731,12.026,18.027,11.859,18.027,12.815,-0.01
1121232,12.026,18.027,11.859,18.027,12.815,-0.01
1121742,12.026,18.027,11.859,18.027,12.815,-0.01
1122271,12.026,18.027,11.859,18.027,12.815,-0.01
1122788,12.026,18.027,11.859,18.027,12.815,-0.01
1123276,12.026,18.027,11.859,18.027,12.815,0.006
1123788,12.026,18.027,11.859,18.027,12.815,-0.01
1124278,12.026,18.027,11.859,18.027,12.815,0.006
1124807,12.026,18.027,11.859,18.027,12.815,-0.01
1125335,12.026,18.027,11.859,18.027,12.815,0.006
1125827,12.026,18.027,11.859,18.027,12.815,-0.01
1126346,12.026,18.027,11.859,18.027,12.815,-0.01
1126827,12.026,18.027,11.859,18.027,12.815,-0.01
1127338,12.026,18.027,11.859,18.027,12.815,0.006
1127826,12.026,18.027,11.859,18.027,12.815,-0.01
1128346,12.026,18.027,11.859,18.027,12.815,-0.01
1128853,12.026,18.027,11.859,18.027,12.815,-0.01
1129376,12.026,18.027,11.859,18.027,12.815,-0.01
1129873,12.026,18.027,11.859,18.027,12.815,-0.01
1130378,12.026,18.027,11.859,18.027,12.815,-0.01
1130869,12.026,18.027,11.859,18.027,12.815,-0.01
1131381,12.026,18.027,11.859,18.027,12.815,-0.01
1131856,12.026,18.027,11.859,18.027,12.815,-0.01
1132402,12.026,18.027,11.859,18.027,12.815,-0.01
1132907,12.026,18.027,11.859,18.027,12.815,-0.01
1133420,12.026,18.027,11.859,18.027,12.815,-0.01
1133908,12.026,18.027,11.859,18.027,12.815,-0.01
1134430,12.026,18.027,11.859,18.027,12.815,-0.01
1134909,12.026,18.027,11.859,18.027,12.815,-0.01
1135414,12.026,18.027,11.859,18.027,12.815,0.006
1135910,12.026,18.027,11.859,18.027,12.815,-0.01
1136423,12.026,18.027,11.859,18.027,12.815,-0.01
1136921,12.026,18.027,11.859,18.027,12.815,-0.01
1137431,12.026,18.027,11.859,18.027,12.815,-0.01
1137928,12.026,18.027,11.859,18.027,12.815,0.006
1138438,12.026,18.027,11.859,18.027,12.815,-0.01
1138918,12.026,18.027,11.859,18.027,12.815,-0.01
1139441,12.026,18.027,11.859,18.027,12.815,-0.01
1139918,12.026,18.027,11.859,18.027,12.815,-0.01
1140442,12.026,18.027,11.859,18.027,12.815,-0.01
1140934,12.026,18.027,11.859,18.027,12.815,-0.01
1141439,12.026,18.027,11.859,18.027,12.815,-0.01
1141922,12.026,18.027,11.859,18.027,12.815,-0.01
1142468,12.026,18.027,11.859,18.027,12.815,-0.01
1142961,12.026,18.027,11.859,18.027,12.815,-0.01
1143471,12.026,18.027,11.859,18.027,12.815,-0.01
1143984,12.026,18.027,11.859,18.027,12.815,-0.01
1144470,12.026,18.027,11.859,18.027,12.815,-0.01
1144992,12.026,18.027,11.859,18.027,12.815,-0.01
1145482,12.026,18.027,11.859,18.027,12.815,-0.01
1145993,12.026,18.027,11.859,18.027,12.815,-0.01
1146478,12.026,18.027,11.859,18.027,12.815,-0.01
1146996,12.026,18.027,11.859,18.027,12.815,-0.01
1147490,12.026,18.027,11.842,18.027,12.815,0.006
1148008,12.026,18.027,11.859,18.027,12.815,-0.01
1148496,12.026,18.027,11.842,18.027,12.815,-0.01
1149016,12.026,18.027,11.842,18.027,12.815,-0.01
1149502,12.026,18.027,11.842,18.027,12.815,-0.01
1150020,12.026,18.027,11.842,18.027,12.815,-0.01
1150511,12.026,18.027,11.842,18.027,12.815,-0.01
1151024,12.026,18.027,11.842,18.027,12.815,-0.01
1151514,12.026,18.027,11.842,18.027,12.815,-0.01
1152022,12.026,18.027,11.842,18.027,12.815,-0.01
1152526,12.026,18.027,11.842,18.027,12.815,-0.01
1153054,12.026,18.027,11.842,18.027,12.815,-0.01
1153578,12.026,18.027,11.842,18.027,12.815,-0.01
1154064,12.026,18.027,11.842,18.027,12.815,-0.01
1154585,12.026,18.027,11.842,18.027,12.815,-0.01
1155075,12.026,18.027,11.842,18.027,12.815,-0.01
1155652,12.026,18.027,11.842,18.027,12.815,-0.01
1156198,12.009,18.027,11.842,18.027,12.815,-0.01
1156686,12.009,18.027,11.842,18.027,12.815,-0.01
1157194,12.009,18.027,11.842,18.027,12.815,-0.01
1157683,12.009,18.027,11.842,18.027,12.815,-0.01
1158205,12.009,18.027,11.842,18.027,12.815,-0.01
1158698,12.009,18.027,11.842,18.027,12.815,-0.01
1159216,12.009,18.027,11.842,18.027,12.815,-0.01
1159691,12.009,18.027,11.842,18.027,12.815,-0.01
1160205,12.009,18.027,11.842,18.027,12.815,-0.01
1160706,12.009,18.027,11.842,18.027,12.815,-0.01
1161225,12.009,18.027,11.842,18.027,12.815,-0.01
1161724,12.009,18.027,11.842,18.027,12.815,-0.01
1162229,12.009,18.027,11.842,18.027,12.815,-0.01
1162717,12.009,18.027,11.842,18.027,12.815,-0.01
1163237,12.009,18.027,11.842,18.027,12.815,-0.01
1163718,12.009,18.027,11.842,18.027,12.815,0.006
1164243,12.009,18.027,11.842,18.027,12.815,-0.01
1164730,12.009,18.027,11.842,18.027,12.815,-0.01
1165253,12.009,18.027,11.842,18.027,12.815,-0.01
1165755,12.009,18.027,11.842,18.027,12.815,-0.01
1166301,12.009,18.027,11.842,18.027,12.815,0.006
1166822,12.009,18.027,11.842,18.027,12.815,-0.01
1167313,12.009,18.027,11.842,18.027,12.815,-0.01
1167830,12.009,18.027,11.842,18.027,12.815,-0.01
1168322,12.009,18.027,11.842,18.027,12.815,-0.01
1168845,12.009,18.027,11.842,18.027,12.815,-0.01
1169341,12.009,18.027,11.842,18.027,12.815,-0.01
1169860,12.009,18.027,11.842,18.027,12.815,-0.01
1170361,12.009,18.027,11.842,18.027,12.815,-0.01
1170879,12.009,18.027,11.842,18.027,12.815,-0.01
1171376,12.009,18.027,11.842,18.027,12.815,-0.01
1171893,12.009,18.027,11.842,18.027,12.815,-0.01
1172388,12.009,18.027,11.842,18.027,12.815,-0.01
1172915,12.009,18.027,11.842,18.027,12.815,-0.01
1173394,12.009,18.027,11.842,18.027,12.815,-0.01
1173897,12.009,18.027,11.842,18.027,12.815,-0.01
1174389,12.009,18.027,11.842,18.027,12.815,-0.01
1174906,12.009,18.027,11.842,18.027,12.815,-0.01
1175390,12.009,18.027,11.842,18.027,12.815,-0.01
1175937,12.009,18.027,11.842,18.027,12.815,-0.01
1176435,12.009,18.027,11.842,18.027,12.815,0.006
1176970,12.009,18.027,11.842,18.027,12.815,-0.01
1177481,12.009,18.027,11.826,18.027,12.815,0.006
1177979,12.009,18.027,11.826,18.027,12.815,-0.01
1178504,12.009,18.027,11.826,18.027,12.815,-0.01
1178986,12.009,18.027,11.826,18.027,12.815,-0.01
1179500,12.009,18.027,11.826,18.027,12.815,-0.01
1179987,12.009,18.027,11.826,18.027,12.815,-0.01
1180501,12.009,18.027,11.826,18.027,12.815,-0.01
1180995,12.009,18.027,11.826,18.027,12.815,-0.01
1181511,12.009,18.027,11.826,18.027,12.815,-0.01
1181993,12.009,18.027,11.826,18.027,12.815,-0.01
1182499,12.009,18.027,11.826,18.027,12.815,-0.01
1182988,12.009,18.027,11.826,18.027,12.815,-0.01
1183500,12.009,18.027,11.826,18.027,12.815,-0.01
1183998,12.009,18.027,11.826,18.027,12.815,-0.01
1184503,12.009,18.027,11.826,18.027,12.815,-0.01
1185008,12.009,18.027,11.826,18.027,12.815,-0.01
1185530,12.009,18.027,11.826,18.027,12.815,-0.01
1186042,12.009,18.027,11.826,18.027,12.815,-0.01
1186540,12.009,18.027,11.826,18.027,12.815,0.006
1187041,12.009,18.027,11.826,18.027,12.815,-0.01
1187533,12.009,18.027,11.826,18.027,12.815,-0.01
1188036,12.009,18.027,11.826,18.027,12.815,-0.01
1188528,12.009,18.027,11.826,18.027,12.815,-0.01
1189054,12.009,18.027,11.826,18.027,12.815,-0.01
1189536,12.009,18.027,11.826,18.027,12.815,-0.01
1190047,12.009,18.027,11.826,18.027,12.815,0.006
1190523,12.009,18.027,11.826,18.027,12.815,-0.01
1191024,12.009,18.027,11.826,18.027,12.815,0.006
1191512,12.009,18.027,11.826,18.027,12.815,-0.01
1192030,12.009,18.027,11.826,18.027,12.815,-0.01
1192516,12.009,18.027,11.826,18.027,12.815,-0.01
1193051,12.009,18.027,11.826,18.027,12.815,-0.01
1193562,12.009,18.027,11.826,18.027,12.815,-0.01
1194044,12.009,18.027,11.826,18.027,12.815,-0.01
1194550,12.009,18.027,11.826,18.027,12.815,0.006
1195045,12.009,18.027,11.826,18.027,12.815,-0.01
1195570,12.009,18.027,11.826,18.027,12.815,-0.01
1196079,12.009,18.027,11.826,18.027,12.815,-0.01
1196593,12.009,18.027,11.826,18.027,12.815,-0.01
1197128,12.009,18.027,11.826,18.027,12.815,-0.01
1197648,11.992,18.027,11.826,18.027,12.815,-0.01
1198160,11.992,18.027,11.826,18.027,12.815,-0.01
1198655,11.992,18.027,11.826,18.027,12.815,-0.01
1199166,11.992,18.027,11.826,18.027,12.815,-0.01
1199658,11.992,18.027,11.826,18.027,12.815,-0.01
1200184,11.992,18.027,11.826,18.027,12.815,-0.01
1200665,11.992,18.027,11.826,18.027,12.815,-0.01
1201189,11.992,18.027,11.826,18.027,12.815,-0.01
1201687,11.992,18.027,11.826,18.027,12.815,-0.01
1202201,11.992,18.027,11.826,18.027,12.815,-0.01
1202696,11.992,18.027,11.826,18.027,12.815,-0.01
1203221,11.992,18.027,11.826,18.027,12.815,-0.01
1203697,11.992,18.027,11.826,18.027,12.815,-0.01
1204208,11.992,18.027,11.826,18.027,12.815,-0.01
1204695,11.992,18.027,11.826,18.027,12.815,-0.01
1205224,11.992,18.027,11.826,18.027,12.815,-0.01
1205741,11.992,18.027,11.826,18.027,12.815,-0.01
1206231,11.992,18.027,11.826,18.027,12.815,-0.01
1206741,11.992,18.027,11.826,18.027,12.815,-0.01
1207256,11.992,18.027,11.826,18.027,12.815,-0.01
1207773,11.992,18.027,11.826,18.027,12.815,-0.01
1208257,11.992,18.027,11.826,18.027,12.815,-0.01
1208774,11.992,18.027,11.826,18.027,12.815,-0.01
1209276,11.992,18.027,11.826,18.027,12.815,-0.01
1209793,11.992,18.027,11.826,18.027,12.815,-0.01
1210291,11.992,18.027,11.826,18.027,12.815,-0.01
1210813,11.992,18.027,11.826,18.027,12.815,0.006
1211303,11.992,18.027,11.809,18.027,12.815,-0.01
1211820,11.992,18.027,11.809,18.027,12.815,-0.01
1212304,11.992,18.027,11.809,18.027,12.815,-0.01
1212813,11.992,18.027,11.809,18.027,12.815,-0.01
1213315,11.992,18.027,11.809,18.027,12.815,-0.01
1213837,11.992,18.027,11.809,18.027,12.815,-0.01
1214327,11.992,18.027,11.809,18.027,12.815,-0.01
1214846,11.992,18.027,11.809,18.027,12.815,-0.01
1215336,11.992,18.027,11.809,18.027,12.815,-0.01
1215855,11.992,18.027,11.809,18.027,12.815,-0.01
1216347,11.992,18.027,11.809,18.027,12.815,-0.01
1216874,11.992,18.027,11.809,18.027,12.815,0.006
1217397,11.992,18.027,11.809,18.027,12.815,-0.01
1217908,11.992,18.027,11.809,18.027,12.815,-0.01
1218421,11.992,18.027,11.809,18.027,12.815,-0.01
1218906,11.992,18.027,11.809,18.027,12.815,-0.01
1219409,11.992,18.027,11.809,18.027,12.815,0.006
1219899,11.992,18.027,11.809,18.027,12.815,-0.01
1220413,11.992,18.027,11.809,18.027,12.815,-0.01
1220916,11.992,18.027,11.809,18.027,12.815,-0.01
1221433,11.992,18.027,11.809,18.027,12.815,-0.01
1221922,11.992,18.027,11.809,18.027,12.815,-0.01
1222448,11.992,18.027,11.809,18.027,12.815,-0.01
1222939,11.992,18.027,11.809,18.027,12.815,-0.01
1223461,11.992,18.027,11.809,18.027,12.815,-0.01
1223949,11.992,18.027,11.809,18.027,12.815,-0.01
1224476,11.992,18.027,11.809,18.027,12.815,-0.01
1224970,11.992,18.027,11.809,18.027,12.815,-0.01
1225488,11.992,18.027,11.809,18.027,12.815,-0.01
1225983,11.992,18.027,11.809,18.027,12.815,-0.01
1226489,11.992,18.027,11.809,18.027,12.815,-0.01
1226973,11.992,18.027,11.809,18.027,12.815,0.006
1227512,11.992,18.027,11.809,18.027,12.815,-0.01
1227996,11.992,18.027,11.809,18.027,12.815,-0.01
1228510,11.992,18.027,11.809,18.027,12.815,-0.01
1229006,11.992,18.027,11.809,18.027,12.815,-0.01
1229521,11.992,18.027,11.809,18.027,12.815,-0.01
1230010,11.992,18.027,11.809,18.027,12.815,-0.01
1230524,11.992,18.027,11.809,18.027,12.815,0.006
1231011,11.992,18.027,11.809,18.027,12.815,-0.01
1231542,11.992,18.027,11.809,18.027,12.815,-0.01
1232017,11.992,18.027,11.809,18.027,12.815,-0.01
1232532,11.992,18.027,11.809,18.027,12.815,-0.01
1233039,11.992,18.027,11.809,18.027,12.815,-0.01
1233553,11.992,18.027,11.809,18.027,12.815,-0.01
1234048,11.992,18.027,11.809,18.027,12.815,-0.01
1234565,11.992,18.027,11.809,18.027,12.815,-0.01
1235046,11.992,18.027,11.809,18.027,12.815,-0.01
1235561,11.992,18.027,11.809,18.027,12.815,-0.01
1236056,11.992,18.027,11.809,18.027,12.815,-0.01
1236575,11.992,18.027,11.809,18.027,12.815,-0.01
1237080,11.992,18.027,11.809,18.027,12.815,-0.01
1237613,11.992,18.027,11.809,18.027,12.815,0.006
1238097,11.992,18.027,11.809,18.027,12.815,-0.01
1238617,11.992,18.027,11.809,18.027,12.815,-0.01
1239126,11.992,18.027,11.809,18.027,12.815,-0.01
1239622,11.992,18.027,11.809,18.027,12.815,-0.01
1240133,11.992,18.027,11.809,18.027,12.815,-0.01
1240626,11.992,18.027,11.809,18.027,12.815,-0.01
